url,urlClass,inferredBrandSlug,inferredHotelSlug,inferredCountry,inferredState,inferredCity,matchedChoiceBrands,childSitemap
https://www.choicehotels.com/spain/murcia/ascend-hotels/es033,likely_property_url,ascend,es033,spain,,murcia,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/madrid/ascend-hotels/es076,likely_property_url,ascend,es076,spain,,madrid,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/malaga/ascend-hotels/es037,likely_property_url,ascend,es037,spain,,malaga,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/montcada-i-reixac/ascend-hotels/es046,likely_property_url,ascend,es046,spain,,montcada-i-reixac,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/madrid/ascend-hotels/es101,likely_property_url,ascend,es101,spain,,madrid,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/madrid/ascend-hotels/es047,likely_property_url,ascend,es047,spain,,madrid,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/malaga/ascend-hotels/es080,likely_property_url,ascend,es080,spain,,malaga,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/madrid/ascend-hotels/es051,likely_property_url,ascend,es051,spain,,madrid,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/madrid/ascend-hotels/es052,likely_property_url,ascend,es052,spain,,madrid,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/murcia/ascend-hotels/es096,likely_property_url,ascend,es096,spain,,murcia,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
https://www.choicehotels.com/spain/sabadell/ascend-hotels/es089,likely_property_url,ascend,es089,spain,,sabadell,Ascend Hotel Collection,https://www.choicehotels.com/propertysitemap.xml.gz
