excelStrId,excelHotelName,winnerRecordId,winnerName,winnerScore,loserRecordId,loserName,loserScore,recommendedAction,sourceFile,rowNumber
109855,Hotel Rumbao a Tribute Portfolio Hotel,recXZ7wC3MLn5VX52,Hotel Rumbao a Tribute Portfolio Hotel,90,rec2F0rBo5YVaWi4O,"Hotel Rumbao, a Tribute Portfolio Hotel",80,Apply Excel to recXZ7wC3MLn5VX52; archive or fix duplicate rec2F0rBo5YVaWi4O,"Existing - Caribbean, South and Central America.xls",1847
251214,Mahogany Bay Resort & Beach Club Curio Collection by Hilton,recTjYJPhwL821Sxl,Mahogany Bay Resort & Beach Club Curio Collection by Hilton,90,rec4NKyjfJZBOZkYu,"Mahogany Bay Resort & Beach Club, Curio Collection by Hilton",80,Apply Excel to recTjYJPhwL821Sxl; archive or fix duplicate rec4NKyjfJZBOZkYu,"Existing - Caribbean, South and Central America.xls",1883
275282,Alaia Belize Autograph Collection,recd4w1KZWuADb2W1,Alaia Belize Autograph Collection,90,rec7rKjpwFTyzE5bi,"Alaia Belize, Autograph Collection",80,Apply Excel to recd4w1KZWuADb2W1; archive or fix duplicate rec7rKjpwFTyzE5bi,"Existing - Caribbean, South and Central America.xls",1898
281348,Aloft San Pedro Sula,reczyNjHHMyKazLKl,Aloft San Pedro Sula,90,recJ4tvd2rixv8w9R,Aloft San Pedro Sula,80,Apply Excel to reczyNjHHMyKazLKl; archive or fix duplicate recJ4tvd2rixv8w9R,"Existing - Caribbean, South and Central America.xls",1903
277062,Hampton by Hilton Santiago Las Condes,recbdedl2JBYhgHJY,Hampton by Hilton Santiago Las Condes,90,recBeKZwESsz6eysx,Hampton by Hilton Santiago Las Condes,80,Apply Excel to recbdedl2JBYhgHJY; archive or fix duplicate recBeKZwESsz6eysx,"Existing - Caribbean, South and Central America.xls",1958
302241,Residence Inn by Marriott Santiago de los Caballeros,recWMOgaylrwHvwTY,Residence Inn by Marriott Santiago de los Caballeros,90,recSWdCXctSF6d3yo,Residence Inn Santiago de Los Caballeros,30,Apply Excel to recWMOgaylrwHvwTY; archive or fix duplicate recSWdCXctSF6d3yo,"Existing - Caribbean, South and Central America.xls",2003
281349,Aloft Santo Domingo Piantini,recaiJ11ElqigjE42,Aloft Santo Domingo Piantini,90,recVnsDI03rZXQSm4,Aloft Santo Domingo Piantini,80,Apply Excel to recaiJ11ElqigjE42; archive or fix duplicate recVnsDI03rZXQSm4,"Existing - Caribbean, South and Central America.xls",2013
281451,Santo Domingo Marriott Hotel Piantini,recgnT7rCsWhk0FUr,Santo Domingo Marriott Hotel Piantini,90,rec7UTAnVap791bE4,Santo Domingo Marriott Hotel Piantini,80,Apply Excel to recgnT7rCsWhk0FUr; archive or fix duplicate rec7UTAnVap791bE4,"Existing - Caribbean, South and Central America.xls",2036
293764,Hilton Garden Inn Sao Jose do Rio Preto,recTVMMcf8DcRXLi5,Hilton Garden Inn Sao Jose do Rio Preto,90,recJrtBtBMqaECXdL,Hilton Garden Inn Sao Jose do Rio Preto,80,Apply Excel to recTVMMcf8DcRXLi5; archive or fix duplicate recJrtBtBMqaECXdL,"Existing - Caribbean, South and Central America.xls",2057
300105,Pulso Hotel Faria Lima,recYFNLBG57RqX0XD,Pulso Hotel Faria Lima,90,recPQcP8nOe2OyyaH,Pulso Hotel Faria Lima,80,Apply Excel to recYFNLBG57RqX0XD; archive or fix duplicate recPQcP8nOe2OyyaH,"Existing - Caribbean, South and Central America.xls",2073
297277,Fasano Sao Paulo Itaim,recw9rNYAmoBAvHf1,Fasano Sao Paulo Itaim,90,recMKcuBB81rAtUk7,Fasano Sao Paulo Itaim,80,Apply Excel to recw9rNYAmoBAvHf1; archive or fix duplicate recMKcuBB81rAtUk7,"Existing - Caribbean, South and Central America.xls",2092
293797,Qoya Hotel Sao Paulo Curio Collection by Hilton,recI0diSXPicHUwUb,Qoya Hotel Sao Paulo Curio Collection by Hilton,90,recENAmPhqW1rsrxj,"Qoya Hotel Sao Paulo, Curio Collection by Hilton",80,Apply Excel to recI0diSXPicHUwUb; archive or fix duplicate recENAmPhqW1rsrxj,"Existing - Caribbean, South and Central America.xls",2158
294421,Radisson Hotel Pinheiros Sao Paulo,recy5vv0a3sGia5Fn,Radisson Hotel Pinheiros Sao Paulo,90,recB0sjy8eQbw7IkO,"Radisson Hotel Sao Paulo, Pinheiros",30,Apply Excel to recy5vv0a3sGia5Fn; archive or fix duplicate recB0sjy8eQbw7IkO,"Existing - Caribbean, South and Central America.xls",2166
308113,ibis Serra Talhada,recLYRUiZoSkWLUjh,ibis Serra Talhada,90,rec6i0yanguTlrTCY,ibis Serra Talhada,80,Apply Excel to recLYRUiZoSkWLUjh; archive or fix duplicate rec6i0yanguTlrTCY,"Existing - Caribbean, South and Central America.xls",2208
108414,Jumby Bay Island Oetker Hotels,recxSlHDupQS5H0ob,Jumby Bay Island Oetker Hotels,90,rec3nRbEMOE3MYCO3,Oetker Collection Jumby Bay Island,30,Apply Excel to recxSlHDupQS5H0ob; archive or fix duplicate rec3nRbEMOE3MYCO3,"Existing - Caribbean, South and Central America.xls",2269
298158,ibis Tubarao,recckXNz1deEBkFP0,ibis Tubarao,90,recJp3F9PT27EKdqC,ibis Tubarao,80,Apply Excel to recckXNz1deEBkFP0; archive or fix duplicate recJp3F9PT27EKdqC,"Existing - Caribbean, South and Central America.xls",2333
292093,Secrets Tides Punta Cana,recsmX6Kdgkys5T9f,Secrets Tides Punta Cana,90,recI3Sz3vRaotVz63,Secrets The Tides Resort & Spa Punta Cana,50,Apply Excel to recsmX6Kdgkys5T9f; archive or fix duplicate recI3Sz3vRaotVz63,"Existing - Caribbean, South and Central America.xls",2352
285013,Courtyard Curacao,reci1V9iNj0BW37s4,Courtyard Curacao,90,recatWucCszhdwTI1,Courtyard Curacao,80,Apply Excel to reci1V9iNj0BW37s4; archive or fix duplicate recatWucCszhdwTI1,"Existing - Caribbean, South and Central America.xls",2403
108602,Dreams Curacao Resort Spa & Casino,recv7PHw7u2MpDy5q,Dreams Curacao Resort Spa & Casino,90,recJooaa7mIXOtr7T,"Dreams Curaçao Resort, Spa & Casino",80,Apply Excel to recv7PHw7u2MpDy5q; archive or fix duplicate recJooaa7mIXOtr7T,"Existing - Caribbean, South and Central America.xls",2406
293403,The Rif at Mangrove Beach Corendon Curacao All-Inclusive Curio by Hilton,recNP2jHW1fVPY85A,The Rif at Mangrove Beach Corendon Curacao All-Inclusive Curio by Hilton,90,recLAwfdjpThv3qqI,"The Rif at Mangrove Beach Corendon Curacao All-Inclusive, Curio by Hilton",80,Apply Excel to recNP2jHW1fVPY85A; archive or fix duplicate recLAwfdjpThv3qqI,"Existing - Caribbean, South and Central America.xls",2409
296125,Four Seasons Resort Cabo Del Sol,recmq7YYASVhwFXFi,Four Seasons Resort Cabo Del Sol,90,recNDtgHZOOMaQoJh,Four Seasons Resort and Residences Cabo San Lucas at Cabo Del Sol,35,Apply Excel to recmq7YYASVhwFXFi; archive or fix duplicate recNDtgHZOOMaQoJh,Existing - Mexico.xls,93
310764,AVA Cancun Resort,receBsulFop4eLBiS,AVA Cancun Resort,90,rec8dA9XYpRmt28at,AVA Cancun Resort,80,Apply Excel to receBsulFop4eLBiS; archive or fix duplicate rec8dA9XYpRmt28at,Existing - Mexico.xls,117
305460,City Express by Marriott Cancun Aeropuerto,reckFljVdEHaPMvA0,City Express by Marriott Cancun Aeropuerto,90,rec1WNAPAmbBww4W3,City Express by Marriott Cancun Aeropuerto,80,Apply Excel to reckFljVdEHaPMvA0; archive or fix duplicate rec1WNAPAmbBww4W3,Existing - Mexico.xls,122
292174,Hyatt Vivid Grand Island,recjA3U5OXmaogqY2,Hyatt Vivid Grand Island,90,recUg3ivIaCh86I2Z,Hyatt Vivid Grand Island,80,Apply Excel to recjA3U5OXmaogqY2; archive or fix duplicate recUg3ivIaCh86I2Z,Existing - Mexico.xls,150
301720,Secrets Playa Blanca Costa Mujeres,rechZvCiIsCMHoQBJ,Secrets Playa Blanca Costa Mujeres,90,recBL3aUnguYhjKyO,Secrets Playa Blanca Costa Mujeres,80,Apply Excel to rechZvCiIsCMHoQBJ; archive or fix duplicate recBL3aUnguYhjKyO,Existing - Mexico.xls,172
295344,Vetta Distrito Uno Autograph Collection,rec7m99X9L1TQtSQe,Vetta Distrito Uno Autograph Collection,90,rec5hNGXNBzhfWXFQ,"Hotel Vetta, Autograph Collection",30,Apply Excel to rec7m99X9L1TQtSQe; archive or fix duplicate rec5hNGXNBzhfWXFQ,Existing - Mexico.xls,223
301172,Hotel San Fernando,receXTjdgG9A7NoCO,Hotel San Fernando,90,recO9JyH43w7tdLrE,Hotel San Fernando,80,Apply Excel to receXTjdgG9A7NoCO; archive or fix duplicate recO9JyH43w7tdLrE,Existing - Mexico.xls,238
296223,Comfort Inn Ciudad Juarez,recwrzq0Sq9wUqx42,Comfort Inn Ciudad Juarez,90,rec4gTiLtqAToexR2,Comfort Inn Ciudad Juarez,80,Apply Excel to recwrzq0Sq9wUqx42; archive or fix duplicate rec4gTiLtqAToexR2,Existing - Mexico.xls,260
285797,Delta Hotels Riviera Nayarit An All-Inclusive Resort,rec158KFeXUHdwwH7,Delta Hotels Riviera Nayarit An All-Inclusive Resort,90,rec0JdHJ51txgXaOW,"Delta Hotels Riviera Nayarit, An All-Inclusive Resort",65,Apply Excel to rec158KFeXUHdwwH7; archive or fix duplicate rec0JdHJ51txgXaOW,Existing - Mexico.xls,305
