sourceRecordId,rawHotelName,rawCity,rawCountry,rawBrand,rawWebsite,qualityScore,qualityTier,missingFields,route,reason,matchedBrand,matchedFamily,independentLaneEligible,censusMatchConfidence,censusRecommendedAction,matchedCensusName,signalKinds
node/9028346259,La Rancheta,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9051047481,Surfbreak Cabarete,,Dominican Republic,Romario,https://www.surfbreakcabarete.com/,90,high,missingCity,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Romario,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/9054291383,Class Colonial,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9143633569,La Serenissima,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9165301517,Unique Exotic Hotel,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9167682913,Hotel Naragua,,Dominican Republic,Hotel,,65,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,osm_brand_tag_known_chain,RIU,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/9184126458,Hostel La Junglita,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9184126460,La Orilla Las Galeras,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9284022017,Hotel Boutique Santiago Apostol,,Dominican Republic,,http://hotelboutique-santiagoapostol.com,85,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9296353657,"Radisson Blu Resort & Residence, Punta Cana",Punta Cana,Dominican Republic,Radisson Blu,https://www.radissonhotelsamericas.com/en-us/hotels/radisson-blu-resort-punta-cana,100,high,missingPhone,route_branded_active_setup,osm_brand_tag,Radisson Blu by Choice,,false,none,likely_new_candidate,,osm_brand_tag|official_brand_domain|name_alias_match|known_chain_name
node/9296353739,AC Hotel by Marriott Punta Cana,Punta Cana,Dominican Republic,AC Hotel,https://www.marriott.com/hotels/travel/PUJAC-ac-hotel-punta-cana/,100,high,missingPhone,route_branded_official_domain,official_brand_domain,,Marriott,false,medium,likely_existing,AC Hotel Punta Cana,osm_brand_tag_unresolved|official_brand_domain|known_chain_domain|known_chain_name
node/9320997860,Oasi Encantada Beach Resort,,Dominican Republic,,https://hotel-oasi-encantada.negocio.site/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9330856129,Hotel Savas Salinas,,Dominican Republic,,https://sava.do/,85,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9381445917,Ocean El Faro,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,medium,likely_existing,"Ocean El Faro, Punta Cana",
node/9470231876,Gasque,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9483852883,Hotel Caribani,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9490531017,Hotel park,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9525549270,Bamboojam Villa,,Dominican Republic,,bamboojamvilla.com,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9566324244,Las Puertas Del Paraiso,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9631615727,Terramar,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9668071343,El Encuentro Surf Lodge,,Dominican Republic,,https://elencuentrosurflodge.com/,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9671944817,Heidy’s Guesthouse,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/9856719770,Hotel Villa La Plantacion,Las Galeras,Dominican Republic,,https://villalaplantacion.com,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10093756817,Casa de Bethania,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10095525617,Catalina Tropical Lodge,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10176619116,Hacienda La Promesa,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10208337426,The water melon house,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10262424309,Villa Paula,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10596455107,Hotel Glamour,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10681170892,Triton Hotel Boutique & Restaurant,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10681194938,La Cueva del Che,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10702912612,Villas Mana Las Terrenas,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10716313546,Palms Lounge,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/10823294756,Domescape Glamping Miches,,Dominican Republic,Domescape,https://www.facebook.com/domescapeglamping,80,high,missingCity|missingPhone,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Domescape,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/10880951451,Hermosa Suites,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11035653720,Hotel Casa Coco,Boca Chica,Dominican Republic,,https://hotelcasacoco.com,90,high,missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11035653721,Bicicletas Boca Chica,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,low,needs_research,Super 8 Boca Chica,
node/11057172205,Casa Papa Loco,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11102602341,Villa Mamanita,villa altagracia,Dominican Republic,Villa Mamanita,https://instagram.com/villamamanita?utm_source=qr&igshid=MzNlNGNkZWQ4Mg%3D%3D,100,high,,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Villa Mamanita,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/11106056290,Villa Scooby,,Dominican Republic,,https://villascooby.com,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11158547600,Los Corales Beach Village Suites,,Dominican Republic,Los Corales Village - Grupo Dos,https://www.loscoralesvillage.com,90,high,missingCity,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/11158547601,Las Terrazas Condo Apartment,,Dominican Republic,Los Corales Village - Grupo Dos,https://www.loscoralesvillage.com,90,high,missingCity,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/11158547602,Flor del Mar Condo Apartment,,Dominican Republic,Los Corales Village - Grupo Dos,https://www.loscoralesvillage.com,90,high,missingCity,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/11158547603,La Piazzetta PREMIUM Suites,,Dominican Republic,Los Corales Village - Grupo Dos,https://www.loscoralesvillage.com,90,high,missingCity,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Los Corales Village - Grupo Dos,,false,none,likely_new_candidate,,osm_brand_tag_unresolved
node/11196218131,hotel fundacipe,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11216277399,"Marriott Miches Beach, An All-Inclusive Resort",,Dominican Republic,Marriott,,65,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Marriott,Marriott,false,medium,likely_existing,Marriott Miches Beach An All-Inclusive Resort,osm_brand_tag_unresolved|known_chain_name
node/11258546274,Villa Castellamonte,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11628073769,Melia caribe beach resort,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Meliá,Meliá,false,medium,likely_existing,Melia Caribe Beach Resort,known_chain_name
node/11700822269,Pofirio rojas,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11701328169,Claudio Polanco,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11701333069,Claudio Polanco,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11724531571,Francisco Villar,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11724680769,Mario María Toribio,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11724857670,Roberto Robinson,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11724900469,José Alejandro Payan,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11725161869,Rafael Severino,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11725181469,Ana Mercedes Joaquín,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11732267879,"Hotel Santiago, Curio Collection by Hilton",Santiago de los Caballeros,Dominican Republic,Hilton,https://www.hilton.com/en/hotels/stisaqq-hotel-santiago/?SEO_id=GMB-AMER-QQ-STISAQQ&y_source=1_OTgxMzcxNjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,100,high,,route_branded_active_setup,osm_brand_tag,Hilton Hotels & Resorts,,false,medium,likely_existing,Hotel Santiago Curio Collection by Hilton,osm_brand_tag|official_brand_domain|known_chain_domain|name_alias_match|known_chain_name
node/11766192870,Nelson Yunior Meléndez,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11766386269,César Javier de la Cruz,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11826535303,Gato Colonial,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11831271471,Watermelon House,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11844917769,Ramón,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11847656972,Sola de Alexander en Hipódromo,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/11874240474,Hotel Garrido,Higuey,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12038454403,madame aparta hotel,Pedernales,Dominican Republic,,,85,high,missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12044776625,Hotel Óleo Méndez,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12044776626,hotel adelaida,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12044785937,hotel Isla beata,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12044986428,restauran,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12536259200,Cabarete Morning Breeze,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12542637990,Hotel Teresa,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12546573956,Riviera Punta Cana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,low,needs_research,Occidental Punta Cana,
node/12546573958,Honky Tonky Punta Cana,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12546573960,Noé Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12659951042,Rig Hotel Boutique,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,low,needs_research,Boutique Hotel Palacio,
node/12798112370,Hotel & Apartments Buchen,Samaná,Dominican Republic,,https://gosamana-dominicanrepublic.com/buchen-apartments-samana-town.html,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12818363772,Holiday Inn Santo Domingo,,Dominican Republic,Holiday Inn,,65,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Holiday Inn,Holiday Inn,false,high,likely_existing,Holiday Inn Santo Domingo,osm_brand_tag_unresolved|known_chain_name
node/12849541339,Hotel Faranda Single 1,,Dominican Republic,,https://www.farandahotels.com/hotel/faranda-single-1-punta-cana,70,high,missingCity|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12914358579,Leysi's Garden,Samana,Dominican Republic,,https://www.instagram.com/leisysgarden/?hl=es,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12919682928,Hotel el Escondite,Samana,Dominican Republic,,,85,high,missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12947207545,hotel villasol Pedernales,Pedernales,Dominican Republic,,,85,high,missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12947286799,HOTEL MADRID,Pedernales,Dominican Republic,,,85,high,missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12947329313,La casa de mamita,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12947329314,Hotel Casa Oasis,,Dominican Republic,,,65,medium,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12952042987,Hotel Decameron (CERRADO),,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12961247392,Hilton Garden Inn La Romana,,Dominican Republic,Hilton Garden Inn,,65,medium,missingCity|missingWebsite|missingPhone,route_branded_active_setup,osm_brand_tag,Hilton Garden Inn,,false,high,likely_existing,Hilton Garden Inn La Romana,osm_brand_tag|name_alias_match|known_chain_name
node/12998607201,Impressive Punta Cana - All Inclusive,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/12998788201,Hotel Bocaino,,Dominican Republic,,,60,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13050362262,Hostal Shivas,"El Valle, Samana",Dominican Republic,,https://www.instagram.com/ganeshvillage/,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13081433749,Viva Dominicus Beach by Wyndham,,Dominican Republic,,https://vivaresortsbywyndham.com/viva-dominicus-beach/,70,high,missingCity|missingPhone,route_known_chain_not_active,known_chain_name,Wyndham,Wyndham,false,medium,likely_existing,"Viva Dominicus Beach by Wyndham, A Trademark All Inclusive",known_chain_name
node/13154430213,Motel El Triangulo,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13154430322,Antiguo Hotel El 3,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13165874914,Casa Barbara Las Terrenas,Las Terrenas,Dominican Republic,,https://www.casabarbara.net,100,high,,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13231723317,Hotel karymi,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13231723318,Hostal y Restaurant Doña Cuca Jordan,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13231723319,hostal rincónsito cibaeño,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13231723320,hotel la flor de ale,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13231723321,hotel zoila antonio,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13278847933,"Villas Maranata, Las Terrenas",,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13278847939,Hotel Playa Coson,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13311173931,The Hub by Acunmedya,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13322473574,hotel undanda,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13322473576,hotel Ruber,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13322963399,sfm hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13323009901,hotel pegui,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13424222116,Cabañas La Uni,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13424222118,Cabañas Yes,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13503259301,Punta Cana Ecolodge Costa Arrecife Lavacama,,Dominican Republic,,https://www.cabareteecolodgebeach.com/,80,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13591844893,PF Hotel,puerto plata,Dominican Republic,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13801667501,Hotel Restaurante Abys Nefertiti,,Dominican Republic,,,70,high,missingCity|missingWebsite,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13801667502,Onyx Luxury,,Dominican Republic,,https://onyxluxuryrd.com/,85,high,missingCity,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13894884201,Cabañas Las Americas,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
node/13894884301,Cabañas Son,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/27956819,Iberostar Waves Punta Cana,Punta Cana,Dominican Republic,Iberostar Hotels & Resorts,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-punta-cana/,100,high,,route_known_chain_not_active,known_chain_domain,Iberostar,Iberostar,false,high,likely_existing,Iberostar Waves Punta Cana,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/27956853,Iberostar Waves Dominicana,Punta Cana,Dominican Republic,Iberostar Hotels & Resorts,https://www.iberostar.com/en/hotels/punta-cana/iberostar-dominicana/,100,high,,route_known_chain_not_active,known_chain_domain,Iberostar,Iberostar,false,high,likely_existing,Iberostar Waves Dominicana,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/27957139,Hotel Riu Palace Macao,Punta Cana,Dominican Republic,RIU,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-palace-macao/,100,high,,route_known_chain_not_active,known_chain_domain,RIU,RIU,false,high,likely_existing,Hotel Riu Palace Macao,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/31854366,Cabaña Turística Poseidon,Santiago,DO,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31854755,Gran Hotel Cibao,Santiago,DO,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31854875,Cabaña Touristica,Santiago,DO,,,75,high,missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31855485,Cabaña Touristica Ethics,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31856075,Cabaña Turística Palmar,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31856119,Cabaña Turística Bora Bora,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31858860,Cabaña Turistica,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31865735,Centro Español,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31874599,Cabaña Turística Eclipse,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31874725,Cabaña Turística Helios,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31874957,Cabaña Turística Bora Bora,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/31895158,Zeus Aparta Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/33120922,Hotel Occidental Allegro Playa Dorada,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Occidental,Occidental,false,low,needs_research,Allegro Resort Playa Dorada,known_chain_name
way/33143969,Hotel Luperón,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
way/34879211,Barcelo Punta Cana Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,route_known_chain_not_active,known_chain_name,Barceló,Barceló,false,none,likely_new_candidate,,known_chain_name
way/53581002,Hotel Riu Bambu,Punta Cana,Dominican Republic,Riu Hotels & Resorts,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-bambu,100,high,,route_known_chain_not_active,known_chain_domain,RIU,RIU,false,high,likely_existing,RIU Hotel Bambu,osm_brand_tag_unresolved|known_chain_domain|known_chain_name
way/93553072,Hotel Dominican Fiesta,,Dominican Republic,Fiesta,,65,medium,missingCity|missingWebsite|missingPhone,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,Fiesta,,false,high,likely_existing,Dominican Fiesta Hotel,osm_brand_tag_unresolved
way/100550993,Paradius Punta Cana Hotel,,Dominican Republic,,,55,medium,missingCity|missingWebsite|missingPhone,independent_unaffiliated_candidate,no_active_brand_signal,,,true,none,likely_new_candidate,,
