status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,Hampton by Hilton York,QQYTGHX,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
unmatched_directory,,,Hampton by Hilton York Piccadilly,QQYRKHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/hampton-by-hilton/
no_changes,rec1Ri5x70QWk214j,Hampton by Hilton Inn & Suites Aguascalientes,Hampton Inn & Suites by Hilton Aguascalientes Airport,AGUHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/aguhxhx-hampton-suites-aguascalientes-airport/
unmatched_directory,,,Hampton Inn & Suites By Hilton Calgary- University Northwest,YYCHSHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recLX8m7rgYH1qeES,Hampton Inn & Suites by Hilton Paraiso,Hampton Inn & Suites by Hilton Calgary-Airport,YYCALHX,high,59,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yycalhx-hampton-suites-calgary-airport/
unmatched_directory,,,Hampton Inn & Suites by Hilton Edmonton International Airport,YEGHSHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
unmatched_directory,,,Hampton Inn & Suites by Hilton Edmonton St. Albert,YEASTHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recdugEph9J9j3ihS,Hampton Inn & Suites by Hilton Los Cabos,Hampton Inn & Suites by Hilton Edmonton/West,YEGWTHX,high,54,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yegwthx-hampton-suites-edmonton-west/
no_changes,rec6Lw0WaqlRdayrd,Hampton Inn by Hilton Ciudad Del Carmen Campeche,Hampton Inn & Suites by Hilton Grande Prairie,YQUGPHX,high,40,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yqugphx-hampton-suites-grande-prairie/
no_changes,recqYSyQtGP2bCxG7,Hampton Inn by Hilton San Juan Hato Rey,Hampton Inn & Suites by Hilton Medicine Hat,YXHMHHX,high,55,"Website host + name similarity; website host match, phone match",,https://www.hilton.com/en/hotels/yxhmhhx-hampton-suites-medicine-hat/
no_changes,recIIEmPEt8TEKnuP,Hampton Inn & Suites by Hilton Puebla,Hampton Inn & Suites by Hilton Puebla,PBCHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/pbchxhx-hampton-suites-puebla/
unmatched_directory,,,Hampton Inn & Suites by Hilton Red Deer,YQFRDHX,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
unmatched_directory,,,Hampton Inn & Suites by Hilton Regina East Gate,YQRGAHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recInxyXFObfxFmA2,Hampton by Hilton Inn & Suites Salamanca Bajio,Hampton Inn & Suites by Hilton Salamanca Bajio,QROSAHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/qrosahx-hampton-suites-salamanca-bajio/
unmatched_directory,,,Hampton Inn & Suites by Hilton Saskatoon Airport,YXEAPHX,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
unmatched_directory,,,Hampton Inn & Suites by Hilton St. John's Airport,YYTAPHX,none,51,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/hampton-by-hilton/
unmatched_directory,,,Hampton Inn & Suites by Hilton Thunder Bay,YQTTBHX,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
unmatched_directory,,,Hampton Inn & Suites Dodge City,DDCTYHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
no_changes,recTNEARTDZMpglqw,Hampton Inn & Suites Mexico City - Centro Historico,Hampton Inn & Suites Mexico City - Centro Historico,MEXCHHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mexchhx-hampton-suites-mexico-city-centro-historico/
no_changes,rec5ZeC5ePemI0ICJ,Hampton Inn & Suites San Juan,Hampton Inn & Suites San Juan,SJUHHHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/sjuhhhx-hampton-suites-san-juan/
unmatched_directory,,,Hampton Inn & Suites Wichita/Airport,ICTAPHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
unmatched_directory,,,Hampton Inn by Hilton Calgary Airport North,YYCAPHX,none,54,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recc9iBzvAiIhqWkp,Hampton Inn by Hilton Monterrey-Airport,Hampton Inn by Hilton Calgary Downtown,YYCABHX,high,51,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yycabhx-hampton-calgary-downtown/
no_changes,rec6zMMmwLfjmlfEO,Hampton Inn By Hilton Celaya,Hampton Inn by Hilton Celaya,CYWCMHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/cywcmhx-hampton-celaya/
no_changes,recjqOzoMxEjYNP2k,Hampton Inn Ciudad Victoria,Hampton Inn by Hilton Ciudad Victoria,CDJVCHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/cdjvchx-hampton-ciudad-victoria/
no_changes,recyYi9T5S2WCoFoV,Hampton Inn by Hilton Monterrey/Galerias-Obispado,Hampton Inn by Hilton Edmonton/Sherwood Park,YEGSPHX,high,51,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yegsphx-hampton-edmonton-sherwood-park/
unmatched_directory,,,"Hampton Inn by Hilton Edmonton/South, Alberta, Canada",YEGSOHX,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/canada/hampton-by-hilton/
no_changes,recD5wnt3qKJyCNL1,Hampton Inn by Hilton Torreon-Airport Galerias,Hampton Inn by Hilton Fort Saskatchewan,YEGFSHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yegfshx-hampton-fort-saskatchewan/
unmatched_directory,,,Hampton Inn by Hilton Grand Island Medical Center,GRIMCHX,none,44,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/hampton-by-hilton/
no_changes,recofgevY6v7A3j3e,Hampton Inn by Hilton Guadalajara Airport,Hampton Inn by Hilton Guadalajara-Aeropuerto,GDLHAHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/gdlhahx-hampton-guadalajara-aeropuerto/
no_changes,recL3oxie0vNdasoG,Hampton Inn by Hilton Guadalajara/Expo,Hampton Inn by Hilton Guadalajara/Expo,GDLEXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/gdlexhx-hampton-guadalajara-expo/
no_changes,recRwIdA4l429nWnN,Hampton Inn Irapuato,Hampton Inn by Hilton Irapuato,BJXIRHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/bjxirhx-hampton-irapuato/
no_changes,recqW4g4LGNvnovrq,Hampton Inn by Hilton Leon Guanajuato,Hampton Inn by Hilton Leon Guanajuato,BJXLGHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/bjxlghx-hampton-leon-guanajuato/
no_changes,recDr3PMYwHOPq6D0,Hampton Inn by Hilton Piedras Negras,Hampton Inn by Hilton Lincoln Downtown,LNKDTHX,high,63,"Website host + name similarity; website host match, phone match",,https://www.hilton.com/en/hotels/lnkdthx-hampton-lincoln-downtown/
no_changes,rec1eJREGASgjYWsE,Hampton Inn By Hilton Hermosillo,Hampton Inn by Hilton Lloydminster,YLLYDHX,high,57,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/yllydhx-hampton-lloydminster/
no_changes,recK9uYKwUdM8hEVR,Hampton Inn by Hilton Nuevo Vallarta,Hampton Inn by Hilton Manhattan Aggieville,MHKGIHX,high,48,Website host + name similarity; website host match,,https://www.hilton.com/en/hotels/mhkgihx-hampton-manhattan-aggieville/
no_changes,recUfTgFSZ5sPh5PN,Hampton Inn by Hilton Queretaro Tecnologico,Hampton Inn by Hilton Queretaro Tecnologico,QROHTHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/qrohthx-hampton-queretaro-tecnologico/
no_changes,reckvgWP2CZlqOAf1,Hampton Inn San Juan Del Rio,Hampton Inn by Hilton San Juan del Rio,QROSJHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/qrosjhx-hampton-san-juan-del-rio/
no_changes,rec0fJMjqu1N2aMyL,Hampton Inn by Hilton San Luis Potosi,Hampton Inn by Hilton San Luis Potosi,SLPHXHX,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/slphxhx-hampton-san-luis-potosi/
