brand,brandCode,status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,fieldsToApply
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Takayama Resort,TOYTAHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tallinn Park,TLLHIHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tangier Al Houara Resort & Spa,TNGAHHI,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tangier City Center,TNGCCHI,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tashkent City,TASTCHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tel Aviv,TLVHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton The Hague,AMSHHHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tianjin Eco-City,TSNECHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tokyo,TYOHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tokyo Bay,TYOTBTW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tokyo Narita Airport,NRTHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Tokyo Odaiba,TYOTOHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Toronto,TORHIHH,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Toronto Airport Hotel & Suites,YYZHIHH,none,36,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Toronto/Markham Suites Conference Centre & Spa,YYZAPHF,none,44,
Hilton Hotels & Resorts,HI,no_changes,recp3BuHUFzFeCNd5,Hilton Trinidad & Conference Centre,Hilton Trinidad & Conference Centre,POSHIHH,high,98,
Hilton Hotels & Resorts,HI,no_changes,recz39d2LktlKidzz,Hilton Tulum Riviera Maya All-Inclusive,Hilton Tulum Riviera Maya All-Inclusive Resort,CUNHIHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Turin Centre,TRNITHI,none,42,
Hilton Hotels & Resorts,HI,no_changes,rectQ1CDJUMv5xNJ9,Hilton Vallarta Riviera All Inclusive Resort,Hilton Vallarta Riviera All-Inclusive Resort,PVRPAHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vancouver Airport,YVRAHHF,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vancouver Downtown,YVRWGHH,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vancouver Metrotown,YVRVMHF,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vienna Park,VIEHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vienna Plaza,VIEPWTW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vienna Waterfront,VIEHAHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Vilamoura As Cascatas Golf Resort & Spa,FAOHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Warsaw City,WAWHIHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Weifang,WEFHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Wenan,NAYLFHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Whistler Resort & Spa,YWSVRHF,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Windhoek,WDHHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Winnipeg Airport Suites,YWGWIHF,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yala Resort,KDWYAHI,none,48,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yancheng,YNZHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yantai,YNTJRHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yantai Golden Coast,YNTDIHI,none,31,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yaounde,YAOHITW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Yokohama,HNDHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton York,LBAYOHN,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Zhengzhou,CGOZHHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Hilton Zurich Airport,ZRHHITW,none,42,
Hilton Hotels & Resorts,HI,unmatched_directory,,,"INSPIRE Entertainment Resort, A Hilton Partner Hotel",GMPIKHI,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Jeddah Hilton,JEDHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,King Hussein bin Talal Convention Centre managed by Hilton,AMMKHHI,none,30,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Madinah Hilton,MEDHIHI,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Mersin HiltonSA,MERHITW,none,20,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Millennium Hilton Bangkok,BKKHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Parmelia Hilton Perth,PERHITW,none,34,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Ramses Hilton,CAIRHTW,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,"Skirvin Oklahoma City, a Hilton Hotel",OKCSKHF,none,36,
Hilton Hotels & Resorts,HI,no_changes,recA5iV9LnMwc7WKq,The Condado Plaza Hotel,The Condado Plaza Hotel,SJUCOHH,high,98,
Hilton Hotels & Resorts,HI,unmatched_directory,,,"The Inverness Denver, a Hilton Golf & Spa Resort",DENIRHH,none,38,
Hilton Hotels & Resorts,HI,unmatched_directory,,,The Vista at Hilton Tel Aviv,TLVVIHI,none,28,
Hilton Hotels & Resorts,HI,no_changes,recA6svG5ZZVX8E2C,Hilton Aruba Caribbean Resort & Casino,The Westerly at Hilton Aruba Caribbean Resort,AUATTHH,high,100,
Hilton Hotels & Resorts,HI,unmatched_directory,,,Transcorp Hilton Abuja,ABUHITW,none,34,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Bangor,PWMORHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Barrie,YYZINHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Beijing Shunyi,PEKSHHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Beijing West Railway Station,BJSRSHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Binzhou Boxing,TSNBDHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Boston Franklin,ORHFMHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Boston South Bay,BOSBYHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Brantford,XFVBRHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Bristol,BDLBTHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Chelmsford Lowell,BEDELHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Danvers,BOSDVHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Datong Pingcheng,DATLYHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Dublin City Centre,DUBBSHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton East Haven New Haven,HVNEHHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Edmond,OKCNDHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Edmonton South,YEASEHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Ellsworth Bar Harbor,BHBOWHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Fort St. John,YXJSJHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Handan Congtai,HDGCTHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Handan East Railway Station,HDGMTHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Hengshui Anping,SJWACHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Hengshui Taocheng,SJWHGHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Huntsville,YQAHVHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Jinan Olympic Sports Center,TNAJTHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Jinan Shanghe,TNAWRHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Jinan Tangye Sunac Land,TNAMTHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Jinan West Railway Station East Square,TNAIJHT,none,17,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kansas City KU Medical Center,MCIHTHT,none,18,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kansas City Speedway,MCIKNHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton KCI Airport,MCIKAHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kearney,EARLYHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kingston,YGKOCHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kitchener,YHMRWHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Kittery,PWMIMHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Leavenworth Downtown,MCILDHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Lee's Summit Kansas City,MCISUHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Liaocheng Dongchang,TNALIHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Liaocheng Linqing,SJWLLHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Liberty NE Kansas City,MKCLNHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Lincoln White Mountains,LEBANHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Long Island Brookhaven,ISPLIHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Milton Ontario,YYZMIHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Montreal Dorval,YULMDHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,"Home2 Suites by Hilton New York Long Island City/ Manhattan View, NY",ISPMVHT,none,15,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton New York Times Square,NYCSEHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton North Attleboro,PVDNAHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton North Conway,CONNOHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Oklahoma City Quail Springs,OKCSPHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Omaha I-80 at 72nd Street,OMAGAHT,none,18,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Omaha UN Medical Ctr Area,OMAMCHT,none,18,
Home2 Suites by Hilton,HT,unmatched_directory,,,"Home2 Suites by Hilton Omaha West, NE",OMACSHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Overland Park,MCIOVHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Owasso,TULWAHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Portland Airport ME,PWMHTHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Quebec City,YQBWHHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Raynham Taunton,EWBROHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Shijiazhuang Railway Station,SJWSGHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Smithfield Providence,SFZHTHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton St. Joseph,MCIMTHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Stillwater,SWOHTHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Tangshan South Lake Park,TVSCKHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Thunder Bay,YQTHBHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Toronto Brampton,YYZTBHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Vaughan Toronto ON,YYZVVHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Walpole Foxboro,BOSWKHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Weatherford,WEAREHT,none,28,
Home2 Suites by Hilton,HT,unmatched_directory,,,"Home2 Suites by Hilton West Edmonton, Alberta, Canada",YEGOMHT,none,20,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Wichita Downtown Delano,ICTDDHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Wichita Northeast,ICTNEHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Woodstock ON,XIPIPHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Xingcheng Seaside,JNZHDHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Xinzhou Ancient City,WUTACHT,none,22,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Zhangjiakou Zhangbei,ZQZANHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites by Hilton Zibo Zhangdian,TNAZBHT,none,24,
Home2 Suites by Hilton,HT,unmatched_directory,,,Home2 Suites Kansas City Downtown,MKCDOHT,none,11,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton @ The Waterfront,ICTHWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Augusta,AUGWEHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston Brookline-Longwood Medical,BOSBRHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston Logan Airport Chelsea,BOSBSHW,none,44,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston Seaport District,BOSSYHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston Woburn,BOSWNHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston-Billerica/Bedford/Burlington,BOSBLHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Boston-Peabody,BOSHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton Boston/Cambridge-Arlington, MA",BOSARHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton Boston/Canton, MA",BOSCNHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Calgary Downtown,YYCDWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton Cambridge-Waterloo, Ontario",YYZCBHW,none,51,
Homewood Suites by Hilton,HW,no_changes,recvd2hgI3OySeBWW,Homewood Suites by Hilton Cariari San Jose,Homewood Suites by Hilton Cariari San Jose,SJOHEHW,high,98,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Denver Airport Tower Road,DENDIHW,none,44,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Denver International Airport,DENIPHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Dover,PSMDVHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton Joplin, MO",JLNJMHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Kansas City Speedway,MKCSYHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Kansas City-Airport,MKCAPHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Kansas City/Overland Park,MKCHWHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Mont-Tremblant Resort,YQBMTHW,none,51,
Homewood Suites by Hilton,HW,no_changes,recD4imobkpgspDzi,Homewood Suites by Hilton Monterrey Apodaca,Homewood Suites by Hilton Monterrey Apodaca,MTYMEHW,high,98,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Montreal Downtown,YULHWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Montreal Midtown,YMQSKHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Needham Boston,BOSNEHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton Newport Middletown, RI",NPTMIHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton North Bay,YYBNOHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Oklahoma City Airport,OKCAOHW,none,48,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Oklahoma City Quail Springs,OKCQLHW,none,45,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Oklahoma City-West,OKCWEHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Omaha-Downtown,OMAHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Ottawa Airport,YOWHWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Ottawa Downtown,YOWQSHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Ottawa Kanata,YOWKAHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Portland,PWMHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Portsmouth,PSMHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Portsmouth Downtown,MHTOOHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Providence Downtown,PVDEXHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Providence-Warwick,WRWHWHW,none,57,
Homewood Suites by Hilton,HW,no_changes,recJjQfZSf8IAso1A,Homewood Suites by Hilton Queretaro,Homewood Suites by Hilton Queretaro,QROHWHW,high,98,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Salina Downtown,SLNKNHW,none,51,
Homewood Suites by Hilton,HW,no_changes,recd2KmrvpM1S5Amv,Homewood Suites by Hilton Saltillo,Homewood Suites by Hilton Saltillo,SLWSMHW,high,98,
Homewood Suites by Hilton,HW,no_changes,recEztRKzrUapK4sZ,Homewood Suites by Hilton San Juan City Center,Homewood Suites by Hilton San Juan City Center,SJAJCHW,high,98,
Homewood Suites by Hilton,HW,no_changes,reciBq33l2r5v3dTG,Homewood Suites by Hilton Santo Domingo,Homewood Suites by Hilton Santo Domingo,SDQHWHW,high,98,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Sioux Falls,FSDHWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Sudbury,YSBHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Surrey,YVRBCHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Topeka,TOPARHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Toronto Airport Corporate Centre,YTOMIHW,none,44,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Toronto Mississauga,YTOHWHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Toronto Oakville,YYZOVHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Toronto Vaughan,YYZVGHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Toronto-Markham,YYZHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Tulsa Catoosa,TULCAHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Tulsa South Medical District,TULSMHW,none,44,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Tulsa-South,TULHWHW,none,57,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton West Des Moines/SW Mall Area,DSMSWHW,none,42,
Homewood Suites by Hilton,HW,unmatched_directory,,,Homewood Suites by Hilton Wichita Airport,ICTAIHW,none,51,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Ajax, Ontario, Canada",YTOAJHW,none,38,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Calgary-Airport, Alberta, Canada",YYCHWHW,none,38,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Halifax-Downtown, Nova Scotia, Canada",YHZDWHW,none,37,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Oklahoma City-Bricktown, OK",OKCBKHW,none,38,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Waterloo/St. Jacobs, Ontario, Canada",YHMSJHW,none,37,
Homewood Suites by Hilton,HW,unmatched_directory,,,"Homewood Suites by Hilton® Winnipeg Airport-Polo Park, MB",YWGWWHW,none,37,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Arizona Biltmore, LXR Hotels & Resorts",PHXBMOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Beach Village at The Del, LXR Hotels & Resorts",SANCNOL,none,42,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Cameo Beverly Hills, LXR Hotels & Resorts",LAXMCOL,none,38,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Crockfords Las Vegas, LXR Hotels & Resorts",LASCFOL,none,38,
LXR Hotels & Resorts,OL,unmatched_directory,,,Gajoen Tokyo,TYOOLOL,none,20,
LXR Hotels & Resorts,OL,unmatched_directory,,,Imperial Hotel Gold Coast,OOLOLOL,none,20,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Ka La'i Waikiki Beach, LXR Hotels & Resorts",HNLWIOL,none,37,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Katara Hills Doha, LXR Hotels & Resorts",DOHQKOL,none,38,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Mango House Seychelles, LXR Hotels & Resorts",SEZITOL,none,48,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Maysan Doha, LXR Hotels & Resorts",DOHPAOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Oceana Santa Monica, LXR Hotels & Resorts",SMOOLOL,none,38,
LXR Hotels & Resorts,OL,unmatched_directory,,,"ROKU KYOTO, LXR Hotels & Resorts",ITMOLOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Sandblu Santorini, LXR Hotels & Resorts",JTRBLOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Sax Paris, LXR Hotels & Resorts",PARETOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Shore House at The Del, LXR Hotels & Resorts",SANRHOL,none,42,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Susona Bodrum, LXR Hotels & Resorts",BJVLXOL,none,41,
LXR Hotels & Resorts,OL,unmatched_directory,,,"The Den Bengaluru, LXR Hotels and Resorts",BLROLOL,none,37,
LXR Hotels & Resorts,OL,unmatched_directory,,,"The Mangroves Abu Dhabi, LXR Hotels & Resorts",AUHPTOL,none,37,
LXR Hotels & Resorts,OL,unmatched_directory,,,"The Plaza Doha, LXR Hotels & Resorts",DOHTPOL,none,38,
LXR Hotels & Resorts,OL,unmatched_directory,,,"Umana Bali, LXR Hotels & Resorts",DPSOLOL,none,41,
LXR Hotels & Resorts,OL,no_changes,recogOWwY4RqoMW7u,LXR Hotels & Resorts Zemi Beach House,"Zemi Beach House, LXR Hotels & Resorts",AXAZBOL,high,98,
Motto by Hilton,UA,ready,recYNB1AtH9Ebd641,Motto by Hilton Cusco,Motto by Hilton Bentonville Downtown,XNABDUA,high,48,State
Motto by Hilton,UA,ready,recdorwekj2x6vT8s,Motto by Hilton Cusco,Motto by Hilton Cusco,CUZINUA,high,100,Website; Amenities
Motto by Hilton,UA,no_changes,rec00NJhff5GN3n23,Motto by Hilton Guadalajara Centro Historico,Motto by Hilton Guadalajara Centro Historico,GDLCHUA,high,98,
Motto by Hilton,UA,unmatched_directory,,,Motto by Hilton Hong Kong SoHo,HKGUAUA,none,44,
Motto by Hilton,UA,ready,recK728FXwgDn4N0e,Motto by Hilton Lima Miraflores,Motto by Hilton Nashville Downtown,BNAIRUA,high,44,State; Address 1; Postal Code; Telephone; Boutique (Y/N)
Motto by Hilton,UA,unmatched_directory,,,Motto by Hilton New York City Chelsea,NYCDLUA,none,41,
Motto by Hilton,UA,unmatched_directory,,,Motto by Hilton New York City Times Square,NYCMOUA,none,38,
Motto by Hilton,UA,unmatched_directory,,,Motto By Hilton Philadelphia Rittenhouse Square,PHLRIUA,none,44,
Motto by Hilton,UA,no_changes,recPJzIUz9kHwEnsA,Motto by Hilton Recife Antigo,Motto by Hilton Recife,RECECUA,high,98,
Motto by Hilton,UA,unmatched_directory,,,Motto by Hilton Rotterdam City Centre,RTMBLUA,none,44,
Motto by Hilton,UA,no_changes,rec34iQ7sh5NarWcu,Motto by Hilton Tulum,Motto by Hilton Tulum,CZMTUUA,high,98,
Motto by Hilton,UA,unmatched_directory,,,Motto by Hilton Washington DC Downtown,WASUAUA,none,44,
