status,recordId,name,country,city,currentSubmarket,strRegional,proposedSubmarket,confidence,source,reason
ready,reckg7BhrCmF5jBa4,Fairfield by Marriott Luquillo Beach,Puerto Rico,Luquillo,Puerto Rico Regional,yes,East Coast / Island Access,High,dealality_city_corridor_map,pr_city_inference_map
ready,reckj4gXbk2XgquRS,Dreams Flora Resort & Spa,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,reclDR6gFaLQUTC5X,Nayara Gardens,Costa Rica,La Fortuna,Costa Rica Regional,yes,Arenal / La Fortuna,High,dealality_keyword_corridor_map,name_keyword_arenal
ready,recmnQNMFWsCvLlxc,Hilton Garden Inn San Jose Airport City Mall,Costa Rica,Alajuela,Costa Rica Regional,yes,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recoL5IQE7N1wu4bx,Hyatt Place Manati,Puerto Rico,Manati,Puerto Rico Regional,yes,North Coast Resort Corridor,Medium,dealality_keyword_corridor_map,name_keyword_north_coast
ready,recoQjgAiY52tixar,Zoetry Agua Punta Cana,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recopQcYwjWRojnfi,Casa de Campo Resort & Villas,Dominican Republic,La Romana,Dominican Republic Regional,yes,La Romana / Bayahibe,High,dealality_keyword_corridor_map,name_keyword_la_romana
ready,recphUjsID2abNkuk,Casa Andina Standard Machu Picchu,Peru,Aguas Calientes,Peru Regional,yes,Machu Picchu Access,High,dealality_keyword_corridor_map,name_keyword_machu_picchu_access
ready,recqO5Lxr4RuoUrqD,Margaritaville Island Reserve Resort Cap Cana,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recqxRjDzv5dm20Yb,Barcelo Bavaro Palace - All Inclusive,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recrMFJVF6BsLEvWw,Koora Hotel at Monteverde,Costa Rica,Monteverde,Costa Rica Regional,yes,Monteverde,High,dealality_keyword_corridor_map,name_keyword_monteverde
ready,recrjAhrak3Kkl8I2,Decameron Los Delfines,Colombia,San Andres,Colombia Regional,yes,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,recrxVdnHZPtrIgiJ,Viva Miches by Wyndham a Trademark All Inclusive Resort,Dominican Republic,Miches,Dominican Republic Regional,yes,Miches / Costa Esmeralda,High,dealality_keyword_corridor_map,name_keyword_miches
ready,recsFOAMTOfjZ08z4,Cayo Levantado Resort,Dominican Republic,Samana,Dominican Republic Regional,yes,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recsco5UgDVZdi3Qb,Iberostar Waves Dominicana,Dominican Republic,Higuey,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,Medium,dealality_city_corridor_map,exact_city_map
ready,recsmX6Kdgkys5T9f,Secrets Tides Punta Cana,Dominican Republic,Uvero Alto,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,rect6xTnJsjJyA6Ei,Radisson Colon 2000 Hotel & Casino,Panama,Colon,Panama Regional,yes,Canal / Logistics Corridor,Medium,dealality_city_corridor_map,exact_city_map
ready,rectMw1fTCTzmTRAa,Hodelpa Garden Court,Dominican Republic,Santiago,Dominican Republic Regional,yes,Santiago / Cibao,Medium,dealality_keyword_corridor_map,name_keyword_santiago
ready,rectWzfcFFPM2uFoW,Secrets Playa Esmeralda Resort & Spa,Dominican Republic,Miches,Dominican Republic Regional,yes,Miches / Costa Esmeralda,High,dealality_keyword_corridor_map,name_keyword_miches
ready,rectfK5qimGPYc6Re,"Hilton La Romana, an All-Inclusive Adult Only Resort",Dominican Republic,La Romana,Dominican Republic Regional,yes,La Romana / Bayahibe,High,dealality_keyword_corridor_map,name_keyword_la_romana
ready,recud2pfRXzYJBNOZ,Wyndham Alltra Samana All Inclusive Resort,Dominican Republic,Las Galeras,Dominican Republic Regional,yes,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recvA8OIEAcrlOt7c,Bahia Principe Explore Esmeralda,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recvBu1DqyPSEGlVc,Barcelo Bavaro Beach Adults Only,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recvMesDglXTTv5zh,Best Western Hotel & Casino Kamuk,Costa Rica,Quepos,Costa Rica Regional,yes,Manuel Antonio / Central Pacific,High,dealality_keyword_corridor_map,name_keyword_manuel_antonio
ready,recvOVu0lQP7mwxDy,Eurostars Grand Cayacoa,Dominican Republic,Samana,Dominican Republic Regional,yes,Samaná / Las Terrenas,High,dealality_keyword_corridor_map,name_keyword_samana
ready,recvQD3sF5BqqQ6hU,JOIA Bavaro by Iberostar,Dominican Republic,Higuey,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recvRQ6pgTaVqXr6y,Hilton Garden Inn San Jose Airport City Mall,Costa Rica,Alajuela,Costa Rica Regional,yes,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recwAmhObzN4bJ5xA,Dreams Royal Beach Punta Cana,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recwoAwRqHypoPBxp,Courtyard by Marriott San Jose Airport Alajuela,Costa Rica,Alajuela,Costa Rica Regional,yes,San José Metro,High,dealality_city_corridor_map,exact_city_map
ready,recxJ6qUHdY99IMMR,Cloud Forest Lodge,Costa Rica,Monteverde,Costa Rica Regional,yes,Monteverde,High,dealality_keyword_corridor_map,name_keyword_monteverde
ready,recxVyDB1jnYWLNvG,Decameron Marazul,Colombia,San Andres,Colombia Regional,yes,San Andrés,High,dealality_keyword_corridor_map,name_keyword_san_andres
ready,recxpc3JeEKBBnLzq,Melia Punta Cana Beach - A Wellness Inclusive Resort,Dominican Republic,Punta Cana,Dominican Republic Regional,yes,Punta Cana / Bávaro / Cap Cana,High,dealality_keyword_corridor_map,name_keyword_punta_cana
ready,recy2JgDIwgXekJbl,Four Points by Sheraton Caguas Real Hotel & Casino,Puerto Rico,Caguas,Puerto Rico Regional,yes,Central / Inland,High,dealality_city_corridor_map,pr_city_inference_map
