status,censusRecordId,censusName,directoryName,directoryBrandPropertyCode,matchConfidence,matchScore,matchReason,fieldsToApply,sourceUrl
unmatched_directory,,,DoubleTree by Hilton Madrid Principe de Vergara,MADPVDI,none,41,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/spain/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Madrid-Prado,MADPRDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/spain/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Makkah Aziziyah,MAKDTDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/saudi-arabia/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Malta,MLASPDI,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/malta/doubletree-by-hilton/
no_changes,recKSKfFK4qyFdsoz,DoubleTree by Hilton Managua,DoubleTree by Hilton Managua,MGANADT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mganadt-doubletree-managua/
unmatched_directory,,,DoubleTree by Hilton Manchester - Piccadilly,MANPDDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Manchester Airport,MANHIDI,none,48,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/united-kingdom/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Mangroovy El Gouna Resort,HRGEGDI,none,42,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/egypt/doubletree-by-hilton/
unmatched_directory,,,DoubleTree by Hilton Manhattan,MHKRDDT,none,53,No assignment above medium confidence (best: Website host + name similarity; website host match),,https://www.hilton.com/en/locations/usa/doubletree-by-hilton/
no_changes,recIKOxkqgylexSGR,DoubleTree by Hilton Mazatlan,DoubleTree by Hilton Mazatlan,MZTDTDT,high,98,ctyhocn in census Website URL,,https://www.hilton.com/en/hotels/mztdtdt-doubletree-mazatlan/
