recordId,name,country,fieldsUpdated,sources,proposed
recZ7vJOexjX2NkLu,Hotel Intersuites,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barranquilla""}"
recZ8PYreGtPGVDpJ,Victoria Express Durango,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Durango""}"
recZ8Z1xfS6hoGSkr,Hotel Caiua Cascavel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cascavel""}"
recZ9dQX7gKrCOMOy,ibis Guasave,Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Mexico Northwest"",""Submarket"":""Guasave""}"
recZ9wI6jTVaeDM0c,Hotel Villa Armonia Tarara,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Havana""}"
recZAHHvJwocrD9Zm,Estaleiro Guest House,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Balneário Camboriú""}"
recZAhYOy2YNNQVx6,Hotel San Silvestre,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barrancabermeja""}"
recZBCHtGkpGiVFmT,Hotel Colon,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Managua""}"
recZBF0dQc7LDekH9,Hotel Palace Puebla,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puebla""}"
recZBNrbGmgrPGuGW,Cabo Azul Resort & Spa,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose Del Cabo""}"
recZCBYvApOLpk1LR,Hotel Oaxacalli,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oaxaca""}"
recZCBf0kQ5EembTP,Hus Hotel Maringa,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maringá""}"
recZCLfseMxswZ2Pk,LaFayette Hotel,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Montevideo""}"
recZCMgsF4K8gkEpA,Villa Beluno Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Pedro""}"
recZCZNvkQLxnaUX7,La Sebastiana Suites,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recZDOKB61PRgaOpG,Golden Park Campinas Cambui,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campinas""}"
recZDXJHjveX71r2N,InterCity Montes Claros,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Montes Claros""}"
recZDkEMlICL3qDP9,Gran Real Yucatan,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mérida""}"
recZDon2IJp4CUuGi,"EOS Tulum, Curio Collection by Hilton",Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Mexican Caribbean"",""Submarket"":""Tulum""}"
recZEVtqILE4Q9vs0,Iberostar Selection Eagle Beach,Aruba,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Aruba"",""Submarket"":""Oranjestad""}"
recZEXBFp9PCmnsRb,Couples Tower Isle Resort,Jamaica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ocho Rios""}"
recZF0HZrmPTZ0zwd,MDS Hoteles Concepcion,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Concepcion""}"
recZFPygZf4PoOXrA,Dom Pedro Laguna Beach Resort Hotel & Golf,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Aquiraz""}"
recZG6BnpB3N6lRRB,Hotel El Imperio Ibague,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ibague""}"
recZHfhlnypZqzBvs,Sambura Praia Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fortaleza""}"
recZHtMrzROYdFey8,Nacional Inn Recife Aeroporto,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Recife""}"
recZI5mQ4c0lNhns5,Ascend Collection Roxborough,Trinidad and Tobago,Market; Submarket,"{""Market"":""census_single_country_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Trinidad & Tobago"",""Submarket"":""Roxborough""}"
recZIQjoA3HVUpAnL,Sibone Beach Hotel,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Providenciales""}"
recZIt83LpTr9tUmA,Florblanca Resort,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Teresa""}"
recZJMUbtLJbCyRkn,Hotel El Angel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""León""}"
recZK9s3BB2viAU0X,Hotel Ciudad Real Palenque,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Palenque""}"
recZKIr6RGV9vtVJs,Los Naranjos Resort & Spa,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Salto""}"
recZKYlLBHucB7ypY,Iberostar Costa Dorada,Dominican Republic,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Dominican Republic Regional""}"
recZKyBtHl18z5P46,Mision Express Durango,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Durango""}"
recZLBmIweDN4M6ZF,InterContinental Grace Bay TKCA,Turks and Caicos Islands,Market; Submarket,"{""Market"":""census_single_country_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Turks & Caicos Islands"",""Submarket"":""Turks and Caicos""}"
recZLGrNVMHhNX4Mt,Hotel Laureles Estadio,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Medellin""}"
recZLQD4TBrH8TNK0,Hotel Plaza Camelinas,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Queretaro""}"
recZLgIRUtFcY6u31,Eagle Aruba Resort & Casino,Aruba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Oranjestad""}"
recZLgPuaRN1ScaPk,Hotel Boutique Villa Roma,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villa De Leyva""}"
recZLlMGwLpUE4ogx,Paradisus Rio De Oro,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Holguin""}"
recZM2ZYCOF0HQSgH,Harbour Heights Condos,Cayman Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Grand Cayman""}"
recZME7z8v2KNo17U,Casa San Carlos Lodge,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pereira""}"
recZMZJcxHcbtlBeP,Hotel Senac Ilha Do Boi,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Vitoria""}"
recZMd0kRJca5iqq9,Hotel Santa Monica,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cuenca""}"
recZMuFMBOHuqGi6o,Hotel San Diego,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mazatlan""}"
recZNAsQXBGeg4Vio,Hotel Santa Sofia,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bucaramanga""}"
recZNCJBIxHZIXNWq,Soluxe El Sesteo,Costa Rica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Jose""}"
recZO7wNSWqVSlxSz,Pousad Aguas De Bonito,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bonito""}"
recZOSSNJbdbuGuuW,Hotel Boutique M,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Barranquilla""}"
recZOV2hMG92XXyWP,Four Points by Sheraton Belize City Belize,Belize,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Belize"",""Submarket"":""Belize City""}"
recZOcPKCzTqIVS4c,Rumors Resort Hotel,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Ignacio""}"
recZPyruVa25vQr2I,Hotel Atlantic Lux,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recZQMz1rUnS6Ytfq,Hotel Centroamericano,Panama,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Panama City""}"
recZQar9IrG9VGlDZ,Casa Real,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Orizaba""}"
recZQqYZimRHBcJFO,Hotel Golden Tulip Goiania Address,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Goiânia""}"
recZR3Q6PDUUVlCbk,La Casona Hotel,Paraguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Asuncion""}"
recZR95cTxc2RMiW3,Regent Park Suite Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recZRQ9qYav7kWY04,Crillon Palace Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Londrina""}"
recZRQWrQ8xZ9X1mb,Koi Aiken,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""El Calafate""}"
recZRbSfekkErWUf6,Caicos Beach Condominiums,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""North Caicos""}"
recZRnieVv3mm50xl,Hotel Castilla,Bolivia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""La Paz""}"
recZRvvDuly7zJNr1,Playa Venao Hotel Resort,Panama,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pedasi""}"
recZS0gaR6EuP3old,B&B Hotel Sao Paulo Luz,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Paulo""}"
recZSBwoaCQRJQCKi,Hotel Bolivar Plaza Pasto,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pasto""}"
recZSSkilUvlRK0z3,Hotel Marina El Cid Spa & Beach Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Morelos""}"
recZTFjPAKIRLXUdh,Hotel Bidasoa,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recZTcTKKY7sXfj5G,Hotel Rieger,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Balneario Camboriu""}"
recZU3KOu6bpCXI4w,Los Girasoles Hotel,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lima""}"
recZV12r9f1zxJcZ5,Gamboa Rio Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rio de Janeiro""}"
recZVBryYwwX95MYZ,Rosa Agustina Resorts & Spa,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Olmue""}"
recZVK1VF57o5XVMU,Hotel Internacional,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Medellin""}"
recZW1mg31JTXUAAj,Hotel Platino,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recZWmMKQCDWYRFLJ,Hotel Real Provincia,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""León""}"
recZX2rBd791u4VIe,Feirs Park Suite Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recZXNTpeXsl6dQqC,OYO Hotel Via Universitária,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Anápolis""}"
recZYaDIUjwMMtYT9,Ritz Plazamar Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
recZYoMFyWidYKGeK,Karibea Beach Resort Gosier - Clipper,Guadeloupe,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Gosier""}"
recZYt23AqmYZgoAJ,Kent Anthony Guest House Hotel,Dominica,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Roseau""}"
recZZTcuaVBWoWYKL,Premiere Arenales Suites,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recZaBylWY9oUhpKP,Hotel Brasil Real,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Guaiba""}"
recZaG5OXcERlk1Vf,Hotel Diplomata Florinopolis,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Florianopolis""}"
recZaQQXCMHkxeBzk,Hotel Marcella Morelia,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Morelia""}"
recZaeyJJf7dZg5Ps,Valentin Cayo Cruz,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cayo Cruz""}"
recZav3V3g4FJmB5p,Hotel Belmar,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Acapulco de Juárez""}"
recZb3d4DddvIT7hp,Imperial Park Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recZbEwCNwXH8CZNU,Hotel Campestre Mastranto,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Villavicencio""}"
recZbVB8FkmJO8G3q,Loki Hostel,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mancora""}"
recZblCkf5AzdntG3,Konke Buenos Aires,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""CABA CABA""}"
recZbrzNYBI7uYPlj,Karambolo Hotel Boutique,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cali""}"
recZbu3uiTZPxVEE2,Bohio Dive Resort,Turks and Caicos Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Grand Turk""}"
recZc52iY43jClJFf,Centuria Hotel,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recZc7yd5EQoX0Z5R,Abraham Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""León""}"
recZcAy71grqWqOZV,Capital O Hotel Herederos,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Piedras Negras""}"
recZcBnTCQZgqaIla,Hosteria Monte Selva,Ecuador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Banos""}"
recZcivzqqHEfCM2e,Viale Tower Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Foz do Iguaçu""}"
recZckXjzazlYmoVW,Hotel Marney,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Aguascalientes""}"
recZdS2mtvDGYPfKq,Soft Win Hotel São Luís,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Sao Luis""}"
recZdS3XV4FzrGntf,Gingerbread Hotel,Saint Vincent and the Grenadines,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bequia""}"
recZduV0vlWTknn6Q,Hotel Guayana,Venezuela (Bolivarian Republic of),Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Guayana""}"
recZeuuCeoqQafXsz,Hotel Charlotte,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cartagena""}"
recZew6hLx0UsKoDP,Lodges Balourou,French Guiana,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Remire-Montjoly""}"
recZfAYs4VLEWQVOs,Pop Art Hotel Tocancipa,Colombia,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Colombia Regional""}"
recZfCm9Ttco9Uzr8,Hotel Unit Santa Rosa,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Rosa""}"
recZfY9iHdXUOPpRb,Punta Pescadero Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Los Barriles""}"
recZgWpM4CfHYQjlz,Cobalt Coast Resort,Cayman Islands,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Grand Cayman""}"
recZgYdIJa7R4TsLl,Flaat Basavilbaso,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Buenos Aires""}"
recZgjtj3uoI67bjn,Hotel Palacio Real,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Matehuala""}"
recZgjwkKDFpDbYGN,Hotel Granada,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Granada""}"
recZh2XqWIUb2npOT,Tambaqui Praia Hotel,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
recZhHOs634njdN2E,Hotel Plaza Calzada,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Monterrey""}"
recZhMLHx2HTwfGl8,Maison Gautreaux,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santo Domingo""}"
recZhS9wHOtzUcZ30,San Remo Punta Hotel,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Del Este""}"
recZiFkLDCCni1ncX,El Rey Del Caribe,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cancun""}"
recZiXmcGL9HAkdmG,Hotel Macao Colombia,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Bogota""}"
recZj7lSwOiLIIDKu,Beverly Hotel,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recZjOIYIKZ8bkGeg,ibis budget Manta,Ecuador,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Ecuador"",""Submarket"":""Manta""}"
recZjWO4BmtFKu040,Hotel El Ducado,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Lima""}"
recZjkme8MxkqoCRs,Gran Hotel Armele,Paraguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Asuncion""}"
recZjx1zVWJtonfBO,Tropical Clubs Bavaro,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
recZk2JwxKn78IUHz,Table Rock Jungle Lodge,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Ignacio""}"
recZlGpWW2jeccQtZ,Sea Gate Hotel,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Vieques""}"
recZlYsGuypWMljfK,Heron Hotel,Saint Vincent and the Grenadines,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Kingstown""}"
recZlmNfEWTdPlNXG,Hotel Sueno Del Cafe,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pereira""}"
recZlmpUHdXggO4pe,Motel Tiko Tiko,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Celaya""}"
recZmRCHeEKvnzywW,Rincon Del Este,Uruguay,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Del Este""}"
recZmeoiS08iA7cI0,Andenes De Saphy Hostel Cusco,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cusco""}"
recZmmCvyY6DkMOtj,Apart Hotel David,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Iguazu""}"
recZny3xgSTvgYAtL,Pousada Mar Verde,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Maceio""}"
recZnyI57X2UQQRzj,Hotel Washington,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mexico City""}"
recZoDfIpgFjkgJix,Hotel Acosta,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Hidalgo Del Parral""}"
recZqEvelm63sQktD,Hotel Nicarao Inn,Nicaragua,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Rivas""}"
recZqLhrAIhU76Mle,Serenity Cottages,Anguilla,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Shoal Bay""}"
recZqVbOJtYnR5k4n,NH Urban Royal Panama,Panama,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Panama City"",""Submarket"":""Panama""}"
recZqVkUO62b8mLp7,Hotel Du Roi Christophe,Haiti,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cap Haitien""}"
recZr5PWPz7nqIaLe,Apart Hotel Diego De Almagro,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
recZrVEEMNWJyFrao,Copper Canyon Sierra Lodge,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Chihuahua""}"
recZrYrXcU04eOuu4,Dalia Hotel,Puerto Rico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Juan""}"
recZrvUiYG8AeNZnA,Hacienda Samana Bay,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santa Barbara de Samana""}"
recZs1kjYZ15fZf3S,Hotel Farallones Cali,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cali""}"
recZsMRiCCY79qv9o,Hotel Avenida,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campeche""}"
recZsa99L2vdSjY7X,Hotel Avandaro Golf & Spa Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Valle De Bravo""}"
recZslm6JECHZo0Pg,BON Park Hotel at VidantaWorld Nuevo Vallarta,Mexico,Market; Submarket,"{""Market"":""census_city_country_mode_market"",""Submarket"":""city_when_market_present""}","{""Market"":""Pacific Central"",""Submarket"":""Bahía de Banderas""}"
recZtPnsHhy4GClG2,Bahia Principe Grand Turquesa,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Punta Cana""}"
recZu2gPOZshc2k9o,Transamerica Fit Campo Grande,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campo Grande""}"
recZuAZHzIur89d87,Hotel Del Fresno,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fresnillo""}"
recZuJrl1dhDE7QYd,Cavancha Hotel,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Iquique""}"
recZuNmml3gXIthMW,Grecia Real,El Salvador,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""San Salvador""}"
recZvW7NmG4Pz06Mr,Villas HM Palapas del Mar,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Isla Holbox""}"
recZwIBPjKJLKOWPH,Belle Terre Resort,French Guiana,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Macouria""}"
recZwOrJ3r2SDTagb,Piscadera Harbour Village,Curaçao,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Curacao""}"
recZwnxufFaEb2HCd,Hotel Dinastia Real,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Duitama""}"
recZxGDXI7zOcsa4v,Selina Isla Mujeres,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Isla Mujeres""}"
recZxN2RqSx1U2li8,Ensueno Hotel,Peru,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Arequipa""}"
recZxjsWkOTxqjO88,Hotel Alhambra,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Campeche""}"
recZxyBq6GLt6utss,Villa Santo Domingo,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santo Domingo""}"
recZyUgaUgzorqfpQ,Green Hoteis,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cabo Frio""}"
recZz61CRn69zEQzu,Hotel Royal,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cuernavaca""}"
recZz6zXZp5ENQSYl,Davis Falls Inn,Belize,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Pomona""}"
recZzrFoOgyOokIHl,Hotel Sienna,Argentina,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Mendoza""}"
reca0BTdo7rFk5DBC,Hotel Majestic,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Águas de Lindóia""}"
reca0Jm7VaieBHrH3,Inglese Holiday Resort,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Florianopolis""}"
reca0UQ49QfE5F6vX,Caribe Spa & Golf Resort,Dominican Republic,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Higuey""}"
reca0fHodmVRz0OrF,Hotel Diego De Almagro Santiago Centro,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Santiago""}"
reca0jmLSRE7H5rIi,Hotel HD,Chile,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Concepcion""}"
reca0vs7Hrk0PJhlI,Hacienda Labor De Rivera,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Teuchitlan""}"
reca0wXzmtJH02uo3,Promenade Prime Itaborai,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Itaboraí""}"
reca1TlhmVRiEnyoz,Hotel Colonial Granada,Nicaragua,Submarket,"{""Submarket"":""str_excel_str_id""}","{""Submarket"":""Nicaragua""}"
reca1hh5jz2smeIGa,Travel Inn Macae,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Macaé""}"
reca1kRcdXrEj48x2,Hotel Magna Fortaleza,Brazil,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Fortaleza""}"
reca1uCd2zpn1Ea6G,Hotel Chichen Itza,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Piste""}"
reca2HOy5PVvz1b1m,Amaryllis Beach Resort,Barbados,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Christ Church""}"
reca36a4RCnKKS4BV,Posta Tlaltenango,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cuernavaca""}"
reca3MrZdCmJSIk50,Hotel Zicatela Dorada,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Puerto Escondido""}"
reca3W0fe8TVbRcTb,Hotel Santa Maria,Cuba,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Camaguey""}"
reca3WXo8wJouQVHi,Hotel Imperial,Colombia,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Cali""}"
reca3s9yGQG62Orf2,Hotel Los Monteros,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Ciudad Victoria""}"
reca4urIoZy2fBPS2,Tesoro Manzanillo Resort,Mexico,Submarket,"{""Submarket"":""city_when_market_present""}","{""Submarket"":""Manzanillo""}"
