recordId,name,parentCompany,status,country
recSl0UnF0xMRrjky,"Puerta Paraiso","(blank parent)",Open,Mexico
recSlH6VhT4gclVci,"Casa Turire Hotel","(blank parent)",Open,Costa Rica
recSlLye7NdTy24Nh,"Hotel Rotabas","(blank parent)",Open,Guadeloupe
recSlTDwBGz9LSiga,"Hommage Hotel & Residences","(blank parent)",Open,Saint-Martin (French part)
recSlzySlnmcpLejR,"Krystal Puerto Vallarta","(blank parent)",Open,Mexico
recSmHdR9JN9RRUaG,"Hotel Boutique Acontraluz","(blank parent)",Open,Chile
recSmLrLsmkN45nht,"Novotel BH Savassi Hotel","AccorHotels",Open,Brazil
recSmXEm45eDiRi4t,"Howard Johnson Plaza by Wyndham Buenos Aires Florida Street","Wyndham Hotels & Resorts",Open,Argentina
recSn2ohLOyNqPHgi,"ibis Styles Boa Vista","AccorHotels",Open,Brazil
recSn5WqJTz58JPJg,"Viceroy Los Cabos","Viceroy Hotel Management, LLC",Open,Mexico
recSn6dou9XYw4JqD,"Amanyara","Aman Group S.A.R.L.",Open,Turks and Caicos Islands
recSnEOTZjlLJ04pP,"Hotel Darling","(blank parent)",Open,Colombia
recSnO5Kee8lfUDuK,"Perla Del Caribe Marazul","(blank parent)",Open,Mexico
recSnxGhGvb4oSoBB,"Los Itzaes Hotel","(blank parent)",Open,Mexico
recSo2AG5k5aN03hc,"Howard Johnson by Wyndham Formosa Casino","Wyndham Hotels & Resorts",Open,Argentina
recSo8pXTN4T6Xndi,"HauSuites Santa Fe","(blank parent)",Open,Mexico
recSoG7MDCE6a4BEt,"Hammock Cove Antigua","(blank parent)",Open,Antigua and Barbuda
recSoHKMwI2MbclLb,"Fiesta Inn Guadalajara Aeropuerto","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recSoNPhgduWtSYMZ,"Hotel San Lorenzo","(blank parent)",Open,Chile
recSoVoWqqWMsyIIW,"Ana y Jose Hotel & Spa Tulum","(blank parent)",Open,Mexico
recSoWI1c9F1BtjCs,"Fiesta Americana Reforma Ciudad de Mexico","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recSohc6kpuYcaeoz,"The St. Regis Providenciales Grace Bay","Marriott International",Pipeline,Turks and Caicos Islands
recSoiL5Y6mA4vpBK,"Gran Hotel Miglierina","(blank parent)",Open,Argentina
recSownd3SlLi89Oa,"Limeira Hotel","(blank parent)",Open,Brazil
recSpL28fsqFNIDqo,"Hotel Yrigoyen 111","(blank parent)",Open,Argentina
recSpLycYqkV4clgd,"Swissotel MEDELLIN","AccorHotels",Pipeline,Colombia
recSpqwIqPCjNSAxe,"Hotel Provincia Express Tampico","(blank parent)",Open,Mexico
recSqLXZArJxgBIvV,"The Palm Resort","(blank parent)",Open,Barbados
recSr2iUjEunCCWkj,"El Salvador","(blank parent)",Open,Mexico
recSrKrRkeSRiXFFs,"Hotel Mision Comanjilla","(blank parent)",Open,Mexico
recSreOydUntEmyZU,"Guara Inn Flat Service","(blank parent)",Open,Brazil
recSrtjOXAMqSwRTM,"Fiesta Inn Tampico","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recSs7nczXmxsEuBy,"Grande Hotel Do Largo","(blank parent)",Open,Brazil
recSsbs6P0ZeFTVwo,"Riviera Del Sol Hotel","(blank parent)",Open,Mexico
recSsvHNV3HbsuJDD,"Holiday Inn Express & Suites Silao Aeropuerto Terminal","IHG Hotels & Resorts",Open,Mexico
recSsxp08yKqwn335,"Crowne Plaza Monterrey Aeropuerto","IHG Hotels & Resorts",Open,Mexico
recSthJTo0YEw1eWO,"ibis budget Guarulhos Aeroporto","AccorHotels",Pipeline,Brazil
recSuEJI1WzOi5Tn9,"After Hotel Montevideo","(blank parent)",Open,Uruguay
recSukPsU0B3cuX63,"La Villa De Zaragoza","(blank parent)",Open,Mexico
recSuqfYDdf83EXfS,"Howard Johnson Escobar Hotel","Wyndham Hotels & Resorts",Open,Argentina
recSv84nh6CO2MpMS,"Inn @ Tamarind Court","(blank parent)",Open,US Virgin Islands
recSvpv2Hscxd9l1g,"Hotel Astor Tijuana","(blank parent)",Open,Mexico
recSvrQgFyR6Kz1sB,"Hotel Nirvana","(blank parent)",Open,Uruguay
recSwSsxIHC2mckka,"Hotel Jose Nogueira","(blank parent)",Open,Chile
recSwdweXP9y6kBXX,"MarAzul Hotel","(blank parent)",Open,Cuba
recSwiF32qLg7GcCb,"Hotel La Bluette","(blank parent)",Open,Uruguay
recSx8RTVeiJgyjkA,"La Casa Jalisco","(blank parent)",Open,Mexico
recSxEqSrhoX9hc5o,"Esmeralda Praia Hotel","(blank parent)",Open,Brazil
recSyC5O7EG95nqpl,"Hospederia Villa De Los Saenz","(blank parent)",Open,Colombia
recSyEMj6zxPdxGM4,"La Enramada Cabanas","(blank parent)",Open,Belize
recSyIvitB8uTvAca,"Sanctuary Resort & Spa","(blank parent)",Open,Costa Rica
recSypnZeRKKhI8Jt,"TUI BLUE El Dorado Seaside Suites","TUI Hotel Betriebsgesellschaft mbH",Open,Mexico
recSzBPJGCTWOtDFW,"Hotel Euro","(blank parent)",Open,Nicaragua
recSzT4p2shs15PAI,"Departamentos Santa Lucia","(blank parent)",Open,Chile
recSzXdo6Bm7POq7b,"Hotel Rangi Pucon","(blank parent)",Open,Chile
recSzawmrDYOKTDFv,"Hotel Castropol","(blank parent)",Open,Mexico
recSzgIc9GsZgEBl5,"Gran Hotel Morada Do Sol","(blank parent)",Open,Brazil
recSzl49HeHGyRTM6,"Capital O Hotel Casa Blanca","OYO Rooms",Open,Mexico
recSzy0AxEI11U7po,"Hotel Portobelo Boulevard","(blank parent)",Open,Colombia
recT0MAcQb4W1p5BV,"Chavez Motel","(blank parent)",Open,Mexico
recT0smxEcYEI76IM,"Hotel Kekoldi","(blank parent)",Open,Costa Rica
recT0tWI2tdqULfgx,"Holiday Inn Express Culiacan","IHG Hotels & Resorts",Open,Mexico
recT0tlqzvfUalnsC,"Hotel Aruma","(blank parent)",Open,Chile
recT0xt1C9NAOkjU4,"San Agustin Posada Del Monasterio","(blank parent)",Open,Peru
recT14BurXGBbRRyv,"Ponta Do Madeiro","(blank parent)",Open,Brazil
recT14mgfScEPiym1,"Mystic Ridge Resort","(blank parent)",Open,Jamaica
recT18sZKQtxEG95N,"Hotel Casagrande","(blank parent)",Open,Peru
recT1aGrFAuSsEnLP,"Holiday Inn Express Cali Airport","IHG Hotels & Resorts",Pipeline,Colombia
recT23aZFMbS9l8KC,"Alexander Palace Hotel","(blank parent)",Open,Bolivia
recT2a3dMATHWzGsQ,"Occidental Tamarindo","Barceló Hotel Group",Open,Costa Rica
recT37x8hUHw7oegX,"Hotel Casa Santo Domingo","(blank parent)",Open,Mexico
recT3Fb4XUGjaP1rM,"Homewood Suites by Hilton Merida","Hilton Worldwide",Pipeline,Mexico
recT3JZJU8oETnZ4D,"Hotel Terrado Cavancha Iquique","(blank parent)",Open,Chile
recT3Q9KEfFS6lTCK,"Los Espanoles Plus Hotel","(blank parent)",Open,Chile
recT3bAbZnH2emL3G,"Rocalta Resort & Spa","(blank parent)",Open,Jamaica
recT3eFaUbkQGqRF1,"OYO Urupema Hotel","OYO Rooms",Open,Brazil
recT41S0j01asWiK8,"Sanctuary Rainforest Eco Resort and Spa","(blank parent)",Pipeline,Dominica
recT4GutP3A8OjmAz,"Silversands Grenada","(blank parent)",Open,Grenada
recT4LqgiTEd8Elqi,"Hotel San Pedro","(blank parent)",Open,Mexico
recT4nqXT4R2qeXBj,"Hampton by Hilton Culiacan","Hilton Worldwide",Pipeline,Mexico
recT563XVkHyq9ZBk,"Sunscape Hotel Acapulco","(blank parent)",Open,Mexico
recT5B3HWSDd0Zh2w,"Hotel Casa Del Refugio","(blank parent)",Open,Mexico
recT5BCMllqNe0GV8,"Quinta Edén Villahermosa","(blank parent)",Open,Mexico
recT5CZuKGscQXViz,"GR Solaris Resort","(blank parent)",Open,Mexico
recT5ew8bhN1kPdkZ,"Best Western Posada Chahue","BWH Hotels",Open,Mexico
recT637XR1SvAgEcC,"DM Hoteles Arequipa","(blank parent)",Open,Peru
recT6JrcNebeCXXCG,"Hotel Safari","(blank parent)",Open,Mexico
recT6L5tx8oOSA8xb,"Grand Hotel Tijuana","(blank parent)",Open,Mexico
recT6sGs9crD9UxB2,"Valentin Perla Blanca","Valentin Gestion, S.L.",Open,Cuba
recT72jZtCNV6toPX,"Hotel La Paz","(blank parent)",Open,Mexico
recT7WzWCgiwOf3m1,"Hyatt Place Sao Jose Do Rio Preto","Hyatt Hotels Corporation",Open,Brazil
recT8V4KW7xEPFdtv,"One Guadalajara Expo","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recT8WQja9UzkefGl,"DeCo Recoleta Hotel","(blank parent)",Open,Argentina
recT8kJgIuXwawNao,"Blue Bay Golf & Beach Resort Curacao","(blank parent)",Open,Curaçao
recT8lwuxRsWTC5Ny,"Hotel Los Rivera","(blank parent)",Open,Panama
recT8mXMneVsCpV6e,"Tio Pil's Hotel","(blank parent)",Open,Belize
recT8p2sImlZTyM5S,"Camino Real Polanco","Hoteles Camino Real",Open,Mexico
recT9CLAEjbYhESu8,"Paraiso Casa De Montana","(blank parent)",Open,Argentina
recT9jrhN6w2gXNVo,"Vichayito Bungalows & Carpas by Aranwa","(blank parent)",Open,Peru
recT9lLizGY0pT0T4,"Castillo Hotel","(blank parent)",Open,Mexico
recT9svsXPSXpoLeD,"Flavas Hotel","(blank parent)",Open,Guyana
recT9tJIWNwKmpS5I,"B & B Traslavina","(blank parent)",Open,Chile
recTANjFNYRYgycLS,"Cielito Lindo Hotel","(blank parent)",Open,Mexico
recTAU6kJjSV0RKzf,"Vendimia Boutique Hotel","(blank parent)",Open,Chile
recTAb9CZwDhT0sHQ,"Hosteria El Obelisco","(blank parent)",Open,Venezuela (Bolivarian Republic of)
recTArfYlewg3K8LN,"The Heritage Club Hotel","(blank parent)",Open,Cayman Islands
recTBKvvK8ipYHQbY,"Hotel Amanecer En El Sol","(blank parent)",Open,Peru
recTBshmURxSDMV2J,"Hotel Altos De Tuqui","(blank parent)",Open,Chile
recTBtYOKox98wGOc,"Todos Santos Boutique Hotel","(blank parent)",Open,Mexico
recTC5POF84qjaZBi,"Hotel Trevi","(blank parent)",Open,Argentina
recTCaTybjC4nG327,"Americas Copacabana","(blank parent)",Open,Brazil
recTCuqpV22B3pDGs,"Nickelodeon Resort Riviera Maya","(blank parent)",Open,Mexico
recTCynJvQUiUOHQ9,"Azapa Tourist Center","(blank parent)",Open,Chile
recTD2hghzT5Fk9qW,"Selina Posada Miraflores, Lima","Selina Management Panama, S.A.",Open,Peru
recTDFsaVQw9PaMad,"Malai Boutique Hotel","(blank parent)",Open,Brazil
recTEAVhhVAmITwnL,"Conch Shell Inn","(blank parent)",Open,Belize
recTEU1a8FM5xKY9L,"Hotel Los Trios","(blank parent)",Open,Mexico
recTEr7aMv5QTWR5j,"Hostal Jhuliana","(blank parent)",Open,Peru
recTFPXOmAIWClwlO,"Hotel Plaza Ventura","(blank parent)",Open,Colombia
recTG9mn7JXAyWv0w,"Hotel Provincial Plaza","(blank parent)",Open,Argentina
recTGFPGsDT20nIln,"Memories Flamenco Beach Resort","Blue Diamond Resorts",Open,Cuba
recTGhFseLmPMYtly,"Desire Riviera Maya Resort","(blank parent)",Open,Mexico
recTGrJKdK7O2g0nr,"Novotel Buenos Aires","AccorHotels",Open,Argentina
recTH77fzgvYsdaBu,"Hotel El Circulo","(blank parent)",Open,Argentina
recTHBHWzzwzpAJCm,"Ambergris Cay","(blank parent)",Open,Turks and Caicos Islands
recTHICLzDcnNL7VA,"Unique Luxury Colony","(blank parent)",Open,Uruguay
recTHJRelhIto4PEf,"Novotel Salvador Rio Vermelho","AccorHotels",Open,Brazil
recTHLY4UmwnimzeC,"Posada Del Marques","(blank parent)",Open,Mexico
recTHufaRK36EqRBt,"Hostal Del Caminante","(blank parent)",Open,Argentina
recTIO6KINjN1jtaF,"Toubana Hotel & Spa","(blank parent)",Open,Guadeloupe
recTIZ73kKZtHhAmJ,"Monte Rio Hotel","(blank parent)",Open,Puerto Rico
recTIhJ1UyTv6L1SC,"Las Lomas Casa Hotel","(blank parent)",Open,Paraguay
recTIoNYnj1TKqoU9,"Casa Veranda Hotel","(blank parent)",Open,Guatemala
recTJLmo4Q8p9ZboE,"Lizon Curitiba Hotel","(blank parent)",Open,Brazil
recTJcKBiBQ5vA5ry,"Laru Beya Resort","(blank parent)",Open,Belize
recTJhoDcemNnVJY9,"Hotel Euro Confort","(blank parent)",Open,Mexico
recTJnFAoVIq0NLY8,"Foz Do Iguacu Estoril Hotel","(blank parent)",Open,Brazil
recTJt65BfbU04qRu,"Taroba Hotel","(blank parent)",Open,Brazil
recTJvyxCb1faSOsM,"ibis Styles San Miguel De Allende","AccorHotels",Pipeline,Mexico
recTKIgL0XR8rjswK,"Hotel Huemul","(blank parent)",Open,Argentina
recTKeeCDY1eS5dCL,"Hotel Vizcaya Plaza","(blank parent)",Open,Colombia
recTLD0moQqUzYPfT,"Eurotel Providencia","(blank parent)",Open,Chile
recTLIlFGztpR0A4g,"Union Pergamon Premium Hotel","(blank parent)",Open,Brazil
recTLLuKzMUyzEeVb,"Hotel Santander","(blank parent)",Open,Mexico
recTLcDWmRGH2OSYU,"Hotel Espana","(blank parent)",Open,Argentina
recTLuhC96zOF6LXL,"Hotel del Río","(blank parent)",Open,Mexico
recTLvfOiryPN3tG6,"RIU Republica","Riu Hotels & Resorts",Open,Dominican Republic
recTMWEE8avTS1UYy,"Carimar Beach Club","(blank parent)",Open,Anguilla
recTMY4D6OUSvQzDs,"Scrub Island Resort Spa & Marina","(blank parent)",Open,British Virgin Islands
recTNMmBlfXS8woW5,"Colinas De Cuncumen","(blank parent)",Open,Chile
recTNO95UYJK4tTsm,"Hotel Diego De Almagro Iquique","Diego de Almagro Hoteles",Open,Chile
recTNSuaKEN0Ikd8z,"Wyndham Santa Marta Aluna Beach","Wyndham Hotels & Resorts",Open,Colombia
recTNYvUbbYGwpXyh,"Hotel Zona Libre Colon","(blank parent)",Open,Panama
recTNdVFShWmbgyIJ,"Quinta Real Zacatecas","Hoteles Camino Real",Open,Mexico
recTNsTZhNhsy1NfP,"Hotel Cabanitas Resort & Spa","(blank parent)",Open,Costa Rica
recTO5zNK0Xus5mkq,"Hotel Palermitano by DOT Boutique","(blank parent)",Open,Argentina
recTOYekxbGBPDPJH,"Hotel Carollo","(blank parent)",Open,Argentina
recTOf3UAM80RkrVQ,"Hostal Souvenirs","(blank parent)",Open,Peru
recTPlMitmiRNRoif,"Flamingo Cancun Resort","(blank parent)",Open,Mexico
recTQHpzXlSJ2g9Gl,"The Landings Resort & Spa","(blank parent)",Open,Saint Lucia
recTQLmzdkPk9YDr8,"Transamerica FIT Rio Verde","(blank parent)",Open,Brazil
recTQULKy3MwU1bE8,"Gran Melia Punta Canuva","Melia Hotels International, S.A",Pipeline,Mexico
recTQWnR5cxtd40OP,"Unique Executive Chateau","(blank parent)",Open,Argentina
recTQw1EDEiEFGrMP,"HM Playa del Carmen","Horrach Moya (HM) Hotels",Open,Mexico
recTS2znXBQ72EbPp,"Las Fuentes Hotel","(blank parent)",Open,Mexico
recTS3MLLFxuSUxVM,"Hotel Exelsior","(blank parent)",Open,Colombia
recTSbWr6FLLgWsJA,"KER Belgrano","(blank parent)",Open,Argentina
recTSwfv4JxCwCmoV,"Kenton Palace Hotel","(blank parent)",Open,Argentina
recTTKehxRNmiMZWb,"Hotel Villa Centurion","(blank parent)",Open,Mexico
recTTQfShcVZPmP4U,"Wahoo Bay Beach Hotel","(blank parent)",Open,Haiti
recTTva6Pfanc3IHI,"Enseada Praia","(blank parent)",Open,Brazil
recTTyPQIfZii16PA,"Wyndham Alltra Punta Cana All Inclusive Resort","(blank parent)",Open,Dominican Republic
recTUR2HFNqRYZxxi,"Hotel Cuarta Avenida","(blank parent)",Open,Colombia
recTUbJ7xfMnhDerC,"Tensing Pen Resort","(blank parent)",Open,Jamaica
recTVbOtI8XpfomMC,"Hotel Diego De Almagro Valparaiso","Diego de Almagro Hoteles",Open,Chile
recTVdcYYejDSHpgp,"Cara Suites Guyana","(blank parent)",Open,Guyana
recTVdiHXrR3Qpv0s,"Chicanna Ecovillage Resort","(blank parent)",Open,Mexico
recTVpKWjEW1u3FXp,"Stylus Hotel","(blank parent)",Open,Peru
recTVrvCvSWOWesSs,"Thermas Di Roma Hotel","(blank parent)",Open,Brazil
recTVvWW1HdVOjn7y,"Senda Monteverde Hotel","(blank parent)",Open,Costa Rica
recTWJb6kHqaTbWzY,"Hotel Costa Linda Acapulco","(blank parent)",Open,Mexico
recTWevcdImvsMp8b,"ibis Santiago","AccorHotels",Pipeline,Chile
recTWuC7j7VengWYU,"INNSIDE Sao Paulo Itaim","Melia Hotels International, S.A",Open,Brazil
recTWvdmuBSFeGm3T,"Nisbet Plantation Beach Club","(blank parent)",Open,Saint Kitts and Nevis
recTWznLmvIlIYAbH,"Hotel Suites Lena Real","(blank parent)",Open,Mexico
recTX3o9VJIGquKi5,"Hotel Parador De La Montana","(blank parent)",Open,Mexico
recTXAy6o4WIujcDa,"Hotel Quinta Santa Elena","(blank parent)",Open,Mexico
recTXN4Qa74NAbASk,"Exe Suites San Marino","Eurostars Hotel Company S.L.",Open,Mexico
recTXd0Clpx0NqIQ1,"Hotel San Remo","(blank parent)",Open,Panama
recTXtIpplEov86rf,"Hotel Le Chatelet","(blank parent)",Open,Argentina
recTXufs72lPkFFfM,"New Arapey Hotel","(blank parent)",Open,Uruguay
recTYDCgNkIJW6Uqg,"Casa Dona Susana","(blank parent)",Open,Mexico
recTYYzkjrnE67U55,"Posada El Mayorazgo","(blank parent)",Open,Mexico
recTYaiA4S6fR6ixx,"Real Inn Cancun","Hoteles Camino Real",Open,Mexico
recTZ7BDNqzysaTwu,"OYO Hotel Del Parque","(blank parent)",Open,Mexico
recTZRzx0CRthwv6q,"Memories Miramar Havana","Blue Diamond Resorts",Open,Cuba
recTZeiJIAfDpVhWh,"Wyndham Garden San Jose Escazu","Wyndham Hotels & Resorts",Open,Costa Rica
recTagU1giP4jJTgP,"Casa Rafaels","(blank parent)",Open,Mexico
recTb8VJoXsUlRtcN,"Hotel Ciudad Vieja","(blank parent)",Open,Guatemala
recTbeQ7tu3mM8MIf,"Mint Hotel","(blank parent)",Open,Peru
recTc80RmGwvPy7Sn,"Hotel Lido","(blank parent)",Open,Argentina
recTdGylHPS85HLHJ,"Extended Suites Coatzacoalcos Forum","Grupo Estancias Extendidas",Open,Mexico
recTdHwlQ0yQMOb35,"Hotel Flamingo","(blank parent)",Open,Mexico
recTdiDlO7fuSFK6B,"Delfins Beach Resort","(blank parent)",Open,Bonaire, Sint Eustatius and Saba
recTdyBL2s176Qma3,"Andaz Costa Rica Resort at Peninsula Papagayo","Hyatt Hotels Corporation",Open,Costa Rica
recTeKiWP7sD7b4qe,"Hotel Stanford","(blank parent)",Open,Chile
recTedJoYQjTlpQPe,"one Saltillo Aeropuerto","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recTezAZKG5thwBbZ,"Hotel Parador Monte Carmelo","(blank parent)",Open,Mexico
recTfYqNGEnXc3scY,"Hotel Termal Dolores","(blank parent)",Open,Argentina
recTgBhXt5u6llTrM,"El Tambo Dos","(blank parent)",Open,Peru
recTgdguHgqScUnOg,"Alta Reggia Plaza Hotel","(blank parent)",Open,Brazil
recTgeDucVat1KgV3,"Grand Park Royal Cozumel","(blank parent)",Open,Mexico
recTgoXETRMIwwttM,"Hotel San Miguel Imperial","(blank parent)",Open,Colombia
recTh5khn0WhordJf,"Dan Inn Ribeirão Preto","Nacional Inn Hotéis",Open,Brazil
recThIKdaJOT8YUfH,"Grand Astoria","(blank parent)",Open,Argentina
recThx21OnTpBhd0M,"Takatu Hotel","(blank parent)",Open,Guyana
recThxApaOqgyS7MP,"Hotel Paris","(blank parent)",Open,Mexico
recTiWZTVQ4CmXmSD,"Ideal Hotel","(blank parent)",Open,Argentina
recTidXh6fPg9nQUk,"Bahia Nueva","(blank parent)",Open,Argentina
recTizVg5F8y3w7sR,"Arituba Park Hotel","(blank parent)",Open,Brazil
recTj4MOIoeY6ULjL,"ibis Paranagua","AccorHotels",Open,Brazil
recTjQmtD8Ivh4OoY,"Gamma Villahermosa Centra Historico","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recTk0mlAiXFDujYc,"Camino Real Merida","Hoteles Camino Real",Open,Mexico
recTkiDbyyKU9i91u,"InterCity Paulista","ICH administracao de hoteis SA",Open,Brazil
recTkv8cbk8MZW9pt,"Comfort Hotel & Suites Natal","Choice Hotels International, Inc.",Open,Brazil
recTkvpu7UPsV6Y2A,"Hotel San Antonio","(blank parent)",Open,Mexico
recTlJmNBceEUrtxT,"Ibis Rio De Janeiro Centro","AccorHotels",Open,Brazil
recTluSSf3dWiPuCh,"Novotel Sao Jose Dos Campos","AccorHotels",Open,Brazil
recTm66gftYIyv6ZU,"Hotel Amapola","(blank parent)",Open,Costa Rica
recTmSzaVIn1adLBi,"Capital O Hotel El Mejicano","OYO Rooms",Open,Mexico
recTmbCRJlwC92rqp,"Casa de Sierra Nevada A Belmond Hotel San Miguel de Allende","Belmond Management Ltd",Open,Mexico
recTmqqr12mIGtxSH,"Hotel Terras Altas","(blank parent)",Open,Brazil
recTmyDwcMNYgqsGZ,"Hotel Diana Del Bosque","(blank parent)",Open,Mexico
recTnF4vJIt6oZ890,"Hotel Santa Fe","(blank parent)",Open,Panama
recTnLymeEgYDxeqL,"Hotel Paulistano","(blank parent)",Open,Brazil
recTnSdHG4HViY93Y,"The Sands Barbados","(blank parent)",Open,Barbados
recTnklFQbsLpT6zI,"Hotel FIT","(blank parent)",Open,Brazil
recToA8r7fpCqBDZK,"Celest Hotel Boutique San Pancho","(blank parent)",Open,Mexico
recToKwtowbbqGuf8,"The Villas @ Cocoplum","(blank parent)",Open,Belize
recToNtvY6w6tt5wa,"The Garden by DOT Premium","(blank parent)",Open,Colombia
recToqvMmJgYrvxS7,"Hotel De Diseno","(blank parent)",Open,Argentina
recTpUqfRJA7tLw86,"Hotel Savoy","(blank parent)",Open,Argentina
recTphheM5np92wJE,"Hotel Salento Real","(blank parent)",Open,Colombia
recTpvrBvTiU0jAqh,"Casa India Catalina","(blank parent)",Open,Colombia
recTqrqCYNm6B5rIB,"Hotel Santos de Piedra","(blank parent)",Open,Colombia
recTqzFytf2qHSvVH,"Wyndham Costa del Sol Piura","Wyndham Hotels & Resorts",Open,Peru
recTr0XoHEeXuDy24,"Ibis budget BH Afonso Pena Savassi","AccorHotels",Open,Brazil
recTre5MguT0JC7FK,"Sugar Bay Barbados","(blank parent)",Open,Barbados
recTrjIcHev6pNZio,"Hotel Garden House","(blank parent)",Open,Argentina
recTrpDwtjwicwel4,"Hacienda Villas Del Mar","(blank parent)",Open,Dominican Republic
recTrzOcBTEpbWBYI,"Dreams Los Cabos Suites Golf Resort & Spa","Hyatt Hotels Corporation",Open,Mexico
recTs5GxHVZTJzIz4,"OYO Recanto Do Alto","OYO Rooms",Open,Brazil
recTsBUKT90AyBG4V,"Vila Gale Fortaleza","Vila Galé",Open,Brazil
recTsbAC8ReciCspO,"Sand Castle On The Beach Resort","(blank parent)",Open,US Virgin Islands
recTsqmSPmNEPNIgX,"On Vacation Blue Reef","On Vacation",Open,Colombia
recTt9WA7HDFox2Xw,"Hotel Dos Nobres","(blank parent)",Open,Brazil
recTtG4QqmEnQ5RYe,"Dreams Bahia Mita Surf & Spa Resort","Hyatt Hotels Corporation",Pipeline,Mexico
recTtUUT3HqRVvw5T,"Quinta Real Oaxaca","Hoteles Camino Real",Open,Mexico
recTtUXOZjjzsZXDs,"Ibis Manaus","AccorHotels",Open,Brazil
recTti0z57wZs218p,"Bon Bini Seaside Resort","(blank parent)",Open,Curaçao
recTtowzhGtpSxnNK,"Hotel Domani","(blank parent)",Open,Brazil
recTtuSGV9m4ZESmc,"Bahia Marina Condo Hotel","(blank parent)",Open,Puerto Rico
recTunPfooAE490Ql,"Plaza Hotel","(blank parent)",Open,Brazil
recTv5IX7aW8ghiih,"Bambuda Santa Catalina","(blank parent)",Open,Panama
recTvWH9h2KjOsi5t,"Hostal Porta","(blank parent)",Open,Peru
recTw0Ep6ddFa0Itp,"Hacienda Cusin","(blank parent)",Open,Ecuador
recTw3M3dyvf96cGp,"El Rancho de Salento by Prima Collection","(blank parent)",Open,Colombia
recTwRwTbA8niywmv,"Hampton by Hilton Cañuelas","Hilton Worldwide",Pipeline,Argentina
recTwdKvqiCm6UZpv,"Tortuga Lodge","(blank parent)",Open,Costa Rica
recTwrWN6njxGmG7M,"Puerto Palos Hostal","(blank parent)",Open,Peru
recTwwrVveXJd3OHW,"Obelisco Center Suites","(blank parent)",Open,Argentina
recTxC7xsHKgWrY3a,"Village Cataratas","(blank parent)",Open,Argentina
recTxCgH5DtQjFWQa,"Hotel Cafeira","(blank parent)",Open,Colombia
recTxPBt9mor6jwwW,"Hotel Los Frailes","(blank parent)",Open,Cuba
recTxQ7aApsT9jm3J,"Hotel Fazenda Dona Carolina","(blank parent)",Open,Brazil
recTxT49X8uDl6BSx,"Don Lucas Hotel & Spa","(blank parent)",Open,Chile
recTxtjnQCMR7W1k2,"explora Sacred Valley","(blank parent)",Open,Peru
recTxxnnctfaQBwKe,"Dreams Playa del Carmen","Hyatt Hotels Corporation",Pipeline,Mexico
recTy5ZLoAJhFlved,"Enjoy Santiago Hotel del Valle","(blank parent)",Open,Chile
recTyOCFT0E9cmPoQ,"LP Los Portales Hoteles Tarma","(blank parent)",Open,Peru
recTyjYHZxlgcXjJX,"The Shore At 46th","(blank parent)",Open,Mexico
recTylfAhifTDzQk9,"Suites Ambassador Apart Hotel","(blank parent)",Open,Panama
recTyn3le88QnDvq2,"Aquaville Resort","(blank parent)",Open,Brazil
recTyy6PgnygbWrs5,"Shaka Caye Island Resort","(blank parent)",Open,Belize
recTz50YXXrfnRZ6w,"Hotel Parador El Faro","(blank parent)",Open,Puerto Rico
recTzEBxtaYn1pzEI,"Go Inn Goiana PE","(blank parent)",Open,Brazil
recTzGVjEhCiEpYD7,"Hotelito Desconocido Sanctuary Reserve & Spa","(blank parent)",Open,Mexico
recTzQJK2RxPQh0oX,"Sophia Hotel","(blank parent)",Open,Colombia
recU0G1yHo7yG6aZp,"Finca Hotel El Percal","(blank parent)",Open,Colombia
recU0RwmU6qfVBc6C,"Beachside Villas","(blank parent)",Open,Sint Maarten (Dutch part)
recU0SwtQtPShAT0t,"Leeward Cove Hotel","(blank parent)",Open,Saint Kitts and Nevis
recU14MtvIhjQp45m,"OYO Hotel Emperador","OYO Rooms",Open,Mexico
recU1GdcJn3GxolCV,"one Tapachula","Grupo Posadas, S.A.B. DE C.V.",Open,Mexico
recU1J63JK0LgWzUZ,"Hotel Villa Rivera","(blank parent)",Open,Mexico
recU1lZ9R9x2HCc3V,"Insolito Boutique Hotel & Spa","(blank parent)",Open,Brazil
recU1nIEZ9Rn7Zcju,"Hotel Windsor","(blank parent)",Open,Mexico
recU1skxn0KjJ3kXo,"Hotel E Marti","(blank parent)",Open,Cuba
recU1vrUtNp1Rlh1u,"Pousada Dos Quatros Cantos","(blank parent)",Open,Brazil
recU24ITYfhPVfLu6,"Jardin Del Lago","(blank parent)",Open,Colombia
recU2L4kqkfF1QMyc,"ME Hotel Y Villas","(blank parent)",Open,Ecuador
recU2PpMRfFj3pGVO,"Capital O Diro Monterrey","OYO Rooms",Open,Mexico
recU2ZAPS4ZhAONAI,"Iberostar Grand Hotel Trinidad","Iberostar Hotels & Resorts",Open,Cuba
recU3PWOqfzD0IdPP,"Hotel Atlante","(blank parent)",Open,Mexico
