action,recordId,strId,sourceFile,rowNumber,fieldsUpdated,notes
updated,recmwao0r7fhLLNgk,277750,"Existing - Caribbean, South and Central America.xls:1511",,Market; Submarket; city; country; name,"{""Market"":""Turks & Caicos Islands"",""Submarket"":""Turks & Caicos Islands"",""city"":""Providenciales"",""country"":""Turks and Caicos Islands"",""name"":""The Lodgings Hotel SureStay Collection by Best Western""}"
updated,recZGYaAmuR3z86CR,162454,"Existing - Caribbean, South and Central America.xls:1512",,Market; Submarket; city; country; name,"{""Market"":""Turks & Caicos Islands"",""Submarket"":""Turks & Caicos Islands"",""city"":""Providenciales"",""country"":""Turks and Caicos Islands"",""name"":""The Regent Grand""}"
updated,recJWtrokG550oKsc,218664,"Existing - Caribbean, South and Central America.xls:1514",,Market; Submarket; city; country; name,"{""Market"":""Turks & Caicos Islands"",""Submarket"":""Turks & Caicos Islands"",""city"":""Providenciales"",""country"":""Turks and Caicos Islands"",""name"":""West Bay Club""}"
updated,rect616tj0fht6VC7,153852,"Existing - Caribbean, South and Central America.xls:1515",,Market; Submarket; city; country; name,"{""Market"":""Turks & Caicos Islands"",""Submarket"":""Turks & Caicos Islands"",""city"":""Providenciales"",""country"":""Turks and Caicos Islands"",""name"":""Wymara Resort & Villas Turks & Caicos""}"
updated,rec6IENvVru2ydUwr,222174,"Existing - Caribbean, South and Central America.xls:1516",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Pucallpa"",""country"":""Peru"",""name"":""Casa Andina Select Pucallpa""}"
updated,reclBR9z1NejkoieD,234529,"Existing - Caribbean, South and Central America.xls:1517",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Pucallpa"",""country"":""Peru"",""name"":""Wyndham Costa del Sol Pucallpa""}"
updated,recqPpBSViBd8ebCA,225031,"Existing - Caribbean, South and Central America.xls:1518",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Chile Regional"",""city"":""Pucon"",""country"":""Chile"",""name"":""Hotel CasaEstablo by DOT Boutique""}"
updated,recNeed5XVomFpjqz,234663,"Existing - Caribbean, South and Central America.xls:1519",,Market; Submarket; city; country; name,"{""Market"":""Santiago"",""Submarket"":""Santiago INTL Airpt & Surrounding"",""city"":""Pudahuel"",""country"":""Chile"",""name"":""Courtyard Santiago Airport""}"
updated,recuGUTiLtk2WoD7J,295894,"Existing - Caribbean, South and Central America.xls:1521",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Ecuador Regional"",""city"":""Puerto Baquerizo Moreno"",""country"":""Ecuador"",""name"":""Hotel Indigo Galapagos""}"
updated,rec2BJZQq4tgfUvm4,297548,"Existing - Caribbean, South and Central America.xls:1522",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Puerto Iguazu"",""country"":""Argentina"",""name"":""Awasi Iguazu""}"
updated,recSSNm4kgbMMUndt,121775,"Existing - Caribbean, South and Central America.xls:1524",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Puerto Iguazu"",""country"":""Argentina"",""name"":""Exe Cataratas""}"
updated,recSaRZBI6geDWoPV,114831,"Existing - Caribbean, South and Central America.xls:1526",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Puerto Iguazu"",""country"":""Argentina"",""name"":""Gran Melia Iguazu""}"
updated,rechsuDIkpeCy31FK,219301,"Existing - Caribbean, South and Central America.xls:1527",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Puerto Iguazu"",""country"":""Argentina"",""name"":""Mercure Iguazu Hotel Iru""}"
updated,rechkg5n572q68AJM,166658,"Existing - Caribbean, South and Central America.xls:1530",,Market; Submarket; city; country; name,"{""Market"":""Costa Rica"",""Submarket"":""Costa Rica Regional"",""city"":""Puerto Jimenez"",""country"":""Costa Rica"",""name"":""Lapa Rios Lodge Costa Rica""}"
updated,rec2GMmOabsOv6nEx,286571,"Existing - Caribbean, South and Central America.xls:1531",,Market; Submarket; city; country; name,"{""Market"":""Buenos Aires"",""Submarket"":""BA South/Puerto Madero/San Telmo"",""city"":""Puerto Madero"",""country"":""Argentina"",""name"":""SLS Buenos Aires Puerto Madero""}"
updated,recV4UjSCUJhyvfOV,166000,"Existing - Caribbean, South and Central America.xls:1536",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Montt"",""country"":""Chile"",""name"":""abba Presidente Suites Puerto Montt""}"
updated,recVHa3lCK0xQagZn,202827,"Existing - Caribbean, South and Central America.xls:1537",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Montt"",""country"":""Chile"",""name"":""Courtyard Puerto Montt""}"
updated,recLSDAe7CLg4Y3vS,251242,"Existing - Caribbean, South and Central America.xls:1538",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Montt"",""country"":""Chile"",""name"":""ibis Puerto Montt""}"
updated,recSh6ufd9ukTxbQJ,139217,"Existing - Caribbean, South and Central America.xls:1539",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Montt"",""country"":""Chile"",""name"":""Novotel Puerto Montt""}"
updated,rec2PbUICTyq3FNUc,111948,"Existing - Caribbean, South and Central America.xls:1542",,Market; Submarket; city; country; name,"{""Market"":""Guatemala"",""Submarket"":""Guatemala Regional"",""city"":""Puerto San Jose"",""country"":""Guatemala"",""name"":""Camino Real Tikal""}"
updated,rec8VbiatJup4g2ZI,150412,"Existing - Caribbean, South and Central America.xls:1544",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Varas"",""country"":""Chile"",""name"":""Radisson Hotel Puerto Varas""}"
updated,rec6BHa2dnT86Zf6V,218092,"Existing - Caribbean, South and Central America.xls:1545",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Los Lagos Regional"",""city"":""Puerto Varas"",""country"":""Chile"",""name"":""Solace Hotel Puerto Varas""}"
updated,recfYPa4VjJm0Hle9,269470,"Existing - Caribbean, South and Central America.xls:1547",,Market; Submarket; city; country; name,"{""Market"":""Costa Rica"",""Submarket"":""Costa Rica Regional"",""city"":""Puerto Viejo"",""country"":""Costa Rica"",""name"":""Hotel Aguas Claras""}"
updated,recfN3AY4Krd4en9r,316428,"Existing - Caribbean, South and Central America.xls:1548",,Market; Submarket; city; country; name,"{""Market"":""Costa Rica"",""Submarket"":""Costa Rica Regional"",""city"":""Puerto Viejo de Talamanca"",""country"":""Costa Rica"",""name"":""Banana Azul""}"
updated,rec9tSroUC5h0FjBd,165761,"Existing - Caribbean, South and Central America.xls:1549",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Puno"",""country"":""Peru"",""name"":""Casa Andina Premium Puno""}"
updated,recpzRAuQva0HZzAu,165769,"Existing - Caribbean, South and Central America.xls:1550",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Puno"",""country"":""Peru"",""name"":""Casa Andina Standard Puno""}"
updated,recH1NfrqBsoCLJub,153964,"Existing - Caribbean, South and Central America.xls:1551",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Puno"",""country"":""Peru"",""name"":""GHL Hotel Lago Titicaca""}"
updated,recogYILkcyAyBuPt,134899,"Existing - Caribbean, South and Central America.xls:1552",,Market; Submarket; city; country; name,"{""Market"":""Peru Provincial"",""Submarket"":""Peru Regional"",""city"":""Puno"",""country"":""Peru"",""name"":""Sonesta Posadas Del Inca - Lake Titicaca - Puno""}"
updated,recumyjlkGpx4ef8a,201288,"Existing - Caribbean, South and Central America.xls:1553",,Market; Submarket; city; country; name,"{""Market"":""Chile Provincial"",""Submarket"":""Chile Regional"",""city"":""Punta Arenas"",""country"":""Chile"",""name"":""Hotel Almasur Punta Arenas""}"
updated,rec54jkFM0zveGu7P,280714,"Existing - Caribbean, South and Central America.xls:1555",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""AC Hotel Punta Cana""}"
updated,recvBu1DqyPSEGlVc,137743,"Existing - Caribbean, South and Central America.xls:1560",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Barcelo Bavaro Beach Adults Only""}"
updated,recDLZ3OLUkxfkWHL,209599,"Existing - Caribbean, South and Central America.xls:1562",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Breathless Punta Cana Resort & Spa""}"
updated,recSENZzQ7eT6Wvlw,235384,"Existing - Caribbean, South and Central America.xls:1563",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Catalonia Baravo Resort""}"
updated,rechqJyaeYRW7h970,127574,"Existing - Caribbean, South and Central America.xls:1564",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Catalonia Royal Bavaro""}"
updated,recHvKjp7GedkOPQr,108704,"Existing - Caribbean, South and Central America.xls:1565",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Club Med Punta Cana""}"
updated,reckj4gXbk2XgquRS,137256,"Existing - Caribbean, South and Central America.xls:1567",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Dreams Flora Resort & Spa""}"
updated,rec0ZZS3WRQNfTqFc,269323,"Existing - Caribbean, South and Central America.xls:1568",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Dreams Macao Beach Punta Cana""}"
updated,rec76rpSrgJ5cEwfk,235288,"Existing - Caribbean, South and Central America.xls:1569",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Dreams Onyx Resorts & Spa""}"
updated,rec9CL8WUtqEK3HLN,201575,"Existing - Caribbean, South and Central America.xls:1571",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Four Points by Sheraton Punta Cana Village""}"
updated,recQwg2l3yPYnOIBB,141575,"Existing - Caribbean, South and Central America.xls:1572",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Grand Palladium Palace Resort & Spa""}"
updated,recEQkZEYGzMTeICx,139211,"Existing - Caribbean, South and Central America.xls:1573",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Grand Palladium Punta Cana Resort & Spa""}"
updated,rec5WnVTArxJZhXyr,264868,"Existing - Caribbean, South and Central America.xls:1575",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Hyatt Zilara Cap Cana""}"
updated,recOdJRUMjzTgOnAg,264866,"Existing - Caribbean, South and Central America.xls:1576",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Hyatt Ziva Cap Cana""}"
updated,recgVTzmynnSgOK0j,277417,"Existing - Caribbean, South and Central America.xls:1578",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Live Aqua Punta Cana""}"
updated,recVW169wqXjkUebi,252927,"Existing - Caribbean, South and Central America.xls:1580",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Melia Caribe Beach Resort""}"
updated,recxpc3JeEKBBnLzq,122315,"Existing - Caribbean, South and Central America.xls:1581",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Melia Punta Cana Beach - A Wellness Inclusive Resort""}"
updated,recc8GXlL77vV1kBc,137225,"Existing - Caribbean, South and Central America.xls:1582",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Occidental Caribe""}"
updated,recgoblnA0MOVxHIv,130866,"Existing - Caribbean, South and Central America.xls:1583",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Occidental Punta Cana""}"
updated,recDMpjcp3do4dv5p,257365,"Existing - Caribbean, South and Central America.xls:1584",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Paradisus Grand Cana- All Suites""}"
updated,rec3mSWGY848HmO62,142188,"Existing - Caribbean, South and Central America.xls:1585",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Paradisus Palma Real Golf & Spa Resort""}"
updated,reccawqT33X5s2Stv,230918,"Existing - Caribbean, South and Central America.xls:1588",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Secrets Cap Cana Resorts & Spa""}"
updated,recWoffgVMS7EyS3H,137283,"Existing - Caribbean, South and Central America.xls:1590",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Sunscape Coco Punta Cana""}"
updated,recS4BEJjKKmeJyFA,286758,"Existing - Caribbean, South and Central America.xls:1591",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""The St. Regis Cap Cana Resort""}"
updated,recLmSGLYjIw4kgPh,209160,"Existing - Caribbean, South and Central America.xls:1592",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""The Westin Puntacana Resort & Club""}"
updated,recXHLGlSITomKj2G,146960,"Existing - Caribbean, South and Central America.xls:1593",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Tortuga Bay Resort""}"
updated,recEKb7EjX4018k1Q,164962,"Existing - Caribbean, South and Central America.xls:1594",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""TRS Turquesa Hotel""}"
updated,recoQjgAiY52tixar,149595,"Existing - Caribbean, South and Central America.xls:1598",,Market; Submarket; city; country; name,"{""Market"":""Dominican Republic"",""Submarket"":""Dominican Republic Regional"",""city"":""Punta Cana"",""country"":""Dominican Republic"",""name"":""Zoetry Agua Punta Cana""}"
updated,receKm4wqReOOpDRE,312019,"Existing - Caribbean, South and Central America.xls:1601",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Punta Gorda"",""country"":""Belize"",""name"":""Beya Suites""}"
updated,recx2dwbBgZsAN0nR,163857,"Existing - Caribbean, South and Central America.xls:1602",,Market; Submarket; city; country; name,"{""Market"":""Belize"",""Submarket"":""Belize"",""city"":""Punta Gorda"",""country"":""Belize"",""name"":""Cotton Tree Lodge""}"
updated,recvMesDglXTTv5zh,126296,"Existing - Caribbean, South and Central America.xls:1604",,Market; Submarket; city; country; name,"{""Market"":""Costa Rica"",""Submarket"":""Costa Rica Regional"",""city"":""Quepos"",""country"":""Costa Rica"",""name"":""Best Western Hotel & Casino Kamuk""}"
updated,recqIBzC8BOdZpZbg,251455,"Existing - Caribbean, South and Central America.xls:1606",,Market; Submarket; city; country; name,"{""Market"":""Guatemala"",""Submarket"":""Guatemala Regional"",""city"":""Quetzaltenango"",""country"":""Guatemala"",""name"":""Latam Hotel Plaza Pradera""}"
updated,recSO2PgiuHvgKY3S,260581,"Existing - Caribbean, South and Central America.xls:1607",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Quibdo"",""country"":""Colombia"",""name"":""Mia Hotel Choco""}"
updated,recDrgQIklMsRIUlu,235259,"Existing - Caribbean, South and Central America.xls:1608",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Quimbaya"",""country"":""Colombia"",""name"":""Decameron Las Heliconias""}"
updated,recrPmf8mAvSOmV4p,221216,"Existing - Caribbean, South and Central America.xls:1609",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Casa Gangotena""}"
updated,rec562J8v78iMgqzm,285027,"Existing - Caribbean, South and Central America.xls:1611",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Hampton by Hilton Quito La Carolina Park""}"
updated,rec96plFVfoYeneLz,121779,"Existing - Caribbean, South and Central America.xls:1612",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Hilton Colon Quito""}"
updated,recG765naYp2ZokPq,149300,"Existing - Caribbean, South and Central America.xls:1613",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Holiday Inn Express Quito""}"
updated,recqTvF148hOqwsxb,271379,"Existing - Caribbean, South and Central America.xls:1614",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Holiday Inn Quito Airport""}"
updated,recMoLXmpuMwglO68,163267,"Existing - Caribbean, South and Central America.xls:1615",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Hotel Plaza Grande""}"
updated,recMcK7bvsr2JjuXy,259702,"Existing - Caribbean, South and Central America.xls:1616",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""ibis Quito""}"
updated,rec5J5YlUK6lvkAhV,111294,"Existing - Caribbean, South and Central America.xls:1618",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""La Quinta by Wyndham Quito""}"
updated,recYroZnsxyUNioOd,121052,"Existing - Caribbean, South and Central America.xls:1619",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Mercure Alameda Quito""}"
updated,recu3zeeiuw0DByxj,110873,"Existing - Caribbean, South and Central America.xls:1620",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""NH Collection Quito Royal""}"
updated,recmu5FEcmmC2ekJb,122122,"Existing - Caribbean, South and Central America.xls:1622",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Sheraton Quito Hotel""}"
updated,recXnGhcCUJ2pmxkA,122411,"Existing - Caribbean, South and Central America.xls:1623",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Swissotel Quito""}"
updated,recydWif2lVDBqBVO,226334,"Existing - Caribbean, South and Central America.xls:1625",,Market; Submarket; city; country; name,"{""Market"":""Ecuador"",""Submarket"":""Quito"",""city"":""Quito"",""country"":""Ecuador"",""name"":""Wyndham Quito Airport""}"
updated,recJ7x4h6EtzczEOj,210048,"Existing - Caribbean, South and Central America.xls:1626",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Rafaela"",""country"":""Argentina"",""name"":""Amerian Rafaela Hotel""}"
updated,recwfbeLVVDOjT9m1,214718,"Existing - Caribbean, South and Central America.xls:1627",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""Bugan Hotel Recife By Atlantica""}"
updated,reccBkhvplufk6KjI,210268,"Existing - Caribbean, South and Central America.xls:1628",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""ibis Recife""}"
updated,recFlDHEsZSbQDTEm,221706,"Existing - Caribbean, South and Central America.xls:1629",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""ibis Recife Aeroporto""}"
updated,rec2LMW5amO5Z7R7x,137065,"Existing - Caribbean, South and Central America.xls:1632",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""Radisson Recife""}"
updated,recwlR3e8UScWdFRN,281075,"Existing - Caribbean, South and Central America.xls:1633",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""Transamerica FIT Recife""}"
updated,recvqWTgEMIRC3eEe,214530,"Existing - Caribbean, South and Central America.xls:1634",,Market; Submarket; city; country; name,"{""Market"":""Brazil Northeast"",""Submarket"":""Recife Area"",""city"":""Recife"",""country"":""Brazil"",""name"":""Transamerica Prestige Beach Class""}"
updated,recX4WgBZVwbrvlmo,228202,"Existing - Caribbean, South and Central America.xls:1635",,Market; Submarket; city; country; name,"{""Market"":""Santiago"",""Submarket"":""Santiago INTL Airpt & Surrounding"",""city"":""Region Metropolitana"",""country"":""Chile"",""name"":""City Express by Marriott Santiago Aeropuerto Chile""}"
updated,recaLqL1dPRcAFbiw,148064,"Existing - Caribbean, South and Central America.xls:1636",,Market; Submarket; city; country; name,"{""Market"":""Cuba"",""Submarket"":""Cuba Regional"",""city"":""Remedios"",""country"":""Cuba"",""name"":""Iberostar Selection Ensenachos""}"
updated,recBBqegwpuSpbLzE,133431,"Existing - Caribbean, South and Central America.xls:1637",,Market; Submarket; city; country; name,"{""Market"":""Anguilla"",""Submarket"":""Anguilla"",""city"":""Rendezvous Bay"",""country"":""Anguilla"",""name"":""Aurora Anguilla Resort & Golf Club""}"
updated,recYvbmAcLR4YDFwx,155767,"Existing - Caribbean, South and Central America.xls:1638",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Resistencia"",""country"":""Argentina"",""name"":""Amerian Hotel Casino Gala""}"
updated,recC1avy4NHwZR1h8,304549,"Existing - Caribbean, South and Central America.xls:1639",,Market; Submarket; city; country; name,"{""Market"":""Argentina Provincial"",""Submarket"":""Argentina North Provincial"",""city"":""Resistencia"",""country"":""Argentina"",""name"":""Howard Johnson by Wyndham Resistencia La Ribera""}"
updated,recDQWef0mb8xqN6t,277155,"Existing - Caribbean, South and Central America.xls:1640",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""ibis budget Ribeirao Preto Vila do Golf""}"
updated,rec1Td37ktLy9bIjU,140759,"Existing - Caribbean, South and Central America.xls:1641",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""Ibis Ribeirao Preto""}"
updated,recmPkzNmlbyhdhLY,277188,"Existing - Caribbean, South and Central America.xls:1642",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""ibis Ribeirao Preto Vila do Golf""}"
updated,rec4ICZiENv6neoTV,255006,"Existing - Caribbean, South and Central America.xls:1643",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""ibis Styles Ribeirao Preto Braz Olaia""}"
updated,recBrSUqvErZOI0h6,255000,"Existing - Caribbean, South and Central America.xls:1644",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""ibis Styles Ribeirao Preto Maurilio Biagi Hotel""}"
updated,recYrgDnKQ1PIPU8W,233918,"Existing - Caribbean, South and Central America.xls:1645",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""Matiz Vilaboim Ribeirao Preto""}"
updated,rec1AwIZEZjuNkEbs,230299,"Existing - Caribbean, South and Central America.xls:1648",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Ribeirao Preto"",""country"":""Brazil"",""name"":""TRYP by Wyndham Ribeirao Preto""}"
updated,recNOVA6q3EGZj1oS,209653,"Existing - Caribbean, South and Central America.xls:1650",,Market; Submarket; city; country; name,"{""Market"":""Colombia Provincial"",""Submarket"":""Colombia Regional"",""city"":""Ricaurte"",""country"":""Colombia"",""name"":""GHL Relax Club El Puente""}"
updated,recaY8r7lq8B4tfau,220461,"Existing - Caribbean, South and Central America.xls:1652",,Market; Submarket; city; country; name,"{""Market"":""Brazil North"",""Submarket"":""Brazil North Regional"",""city"":""Rio Branco"",""country"":""Brazil"",""name"":""ibis Rio Branco""}"
updated,recCivuXm9wvVpcK2,285899,"Existing - Caribbean, South and Central America.xls:1653",,Market; Submarket; city; country; name,"{""Market"":""Brazil Southeast"",""Submarket"":""São Paulo State Regional"",""city"":""Rio Claro"",""country"":""Brazil"",""name"":""Bristol Infinity Hotel""}"
