sourceRecordId,rawHotelName,rawCity,resolvedCity,rawWebsite,resolvedWebsite,qualityScore,route,reason,matchedBrand,censusRecommendedAction,wikidataQid,wikidataCity,wikidataWebsite,wikidataMatchConfidence,wikidataMatchScore,plan_tier,plan_next
way/309243774,Tropical Princess Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/309246410,Paradius Punta cana Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/309247729,Paradius Punta Cana Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/309248313,Bavaro Princess Hotel All suites Spa and Casino,,,https://www.princess-hotels.com/en/hotels-punta-cana-hotel-bavaro-princess-all-suites-resort-spa-casino-5-stars.html,https://www.princess-hotels.com/en/hotels-punta-cana-hotel-bavaro-princess-all-suites-resort-spa-casino-5-stars.html,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/309366606,Grand Palladium Punta Cana Resort & Spa,,,https://www.palladiumhotelgroup.com/en/punta-cana/grand-palladium-punta-cana-resort-spa/,https://www.palladiumhotelgroup.com/en/punta-cana/grand-palladium-punta-cana-resort-spa/,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111414814,,,medium,62,reconcile_legacy_census,link_not_insert
way/309367983,Grand Palladium palace resort hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/309368486,TRS Turquesa Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111884815,,,low,32,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/310072877,Dreams Resort Hotel,,,,,55,route_known_chain_not_active,known_chain_name,Dreams (Hyatt Inclusive Collection),likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/310074838,TIPICAS CASETAS HOTEL,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/310075723,Grand Sirenis Punta Cana Resort,,,https://sirenishotels.com,https://sirenishotels.com,80,route_known_chain_not_active,known_chain_domain,Sirenis Hotels & Resorts,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/310076079,Excellence Punta Cana Hotel,,,,,55,route_known_chain_not_active,known_chain_name,Excellence Resorts,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/310436420,Grand Palladium Bavaro Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/310436422,Occidental Grand Punta Cana Hotel,,,,,75,route_known_chain_not_active,known_chain_name,Occidental,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/310694392,Real Intercontinental Hotel,"Santo Domingo , Rep Dominicana","Santo Domingo , Rep Dominicana",,,75,route_known_chain_not_active,known_chain_name,InterContinental,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/312016532,Hotel Olimpo,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020350,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/312016739,Hotel Frano,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/312593390,Hodelpa Garden Court Hotel,,,https://www.hodelpa.com/,https://www.hodelpa.com/,90,route_known_chain_not_active,known_chain_name,Hodelpa,likely_existing,Q111414743,,,high,75,excluded_not_independent,route_to_branded_or_steward
way/313829668,Grand Paradise Samana,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111414775,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/315997821,Hotel Montemar,Azua,Azua,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/316385782,Hotel La Atac,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/320381815,Blue JackTar,,,https://www.bluejacktar.com/es/,https://www.bluejacktar.com/es/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/323830323,Iberostar Hacienda Dominicus,Higüey,Higüey,https://www.iberostar.com/en/hotels/bayahibe/iberostar-selection-hacienda-dominicus/,https://www.iberostar.com/en/hotels/bayahibe/iberostar-selection-hacienda-dominicus/,100,route_known_chain_not_active,known_chain_domain,Iberostar,likely_existing,Q135669692,La Altagracia,https://www.iberostar.com/en/hotels/bayahibe/iberostar-selection-hacienda-dominicus/,high,95,excluded_not_independent,route_to_branded_or_steward
way/325724382,El Cabito,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/328364682,Cabañas Campo Amor,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/333932122,Hotel Diamante Azul,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/334173540,Bellevue Dominican Bay,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/335856652,Hotel Breathless Punta Cana,,,,,55,route_known_chain_not_active,known_chain_name,Breathless (Hyatt Inclusive Collection),needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/335856784,Dreams Punta Cana Resort & Spa,Punta Cana,Punta Cana,,,75,route_known_chain_not_active,known_chain_name,Dreams (Hyatt Inclusive Collection),needs_research,Q111414789,La Altagracia,,high,85,excluded_not_independent,route_to_branded_or_steward
way/336698722,Aparta Hotel Turey,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/339752040,Hotel Caribe,,Santa Cruz de Barahona,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020296,Santa Cruz de Barahona,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/341067667,Hostal Doña Chava,,,http://www.donachava.com/,http://www.donachava.com/,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884810,,,high,90,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/342557503,Cabañas Ciudad Corazón,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/342786288,Bahía Príncipe Playa Nueva La Romana,,,,,55,route_known_chain_not_active,known_chain_name,Bahía Príncipe,needs_research,,,,,,excluded_not_independent,route_to_branded_or_steward
way/344008918,Hotel La Cita,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/344009786,Aurora del Sol,Santo Domingo Este,Santo Domingo Este,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/344193447,Hotel Súper,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/359598125,JW Marriott Santo Domingo,Santo Domingo,Santo Domingo,https://www.marriott.com/hotels/travel/sdqjw-jw-marriott-hotel-santo-domingo/,https://www.marriott.com/hotels/travel/sdqjw-jw-marriott-hotel-santo-domingo/,100,route_branded_active_setup,name_alias_match,JW Marriott,likely_existing,Q111414832,Santo Domingo,,high,90,excluded_not_independent,route_to_branded_or_steward
way/361426122,Alto Caño Hondo,,,https://www.paraisocanohondo.com/alojamiento/altos-cano-hondo.aspx,https://www.paraisocanohondo.com/alojamiento/altos-cano-hondo.aspx,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/363761504,Casa del Mar Lodge Barahona,,,http://www.casadelmarlodgebarahona.com/,http://www.casadelmarlodgebarahona.com/,80,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884799,,,medium,62,enrich_city_then_promote,city_from_wikidata_or_geocode_steward
way/365721803,Hotel Baramar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/365721961,Gran Hotel Barahona,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/373914205,Hotel El Crucero,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/378375761,Holiday Inn,Santo Domingo,Santo Domingo,,,85,route_known_chain_not_active,known_chain_name,Holiday Inn,likely_existing,Q111414834,Santo Domingo,,high,90,excluded_not_independent,route_to_branded_or_steward
way/379027094,Hotel BQ;Vent W&P Santo Domingo,Santo Domingo,Santo Domingo,https://workandpleasurehotels.com/,https://workandpleasurehotels.com/,90,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,Q111414838,,,high,75,promote_plan_l1_ready,dry_run_census_insert_affiliation_independent
way/389775943,Hotel 8,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/404174344,Westin,,,,,65,route_branded_active_setup,osm_brand_tag,Westin,needs_research,Q111884822,,,low,45,excluded_not_independent,route_to_branded_or_steward
way/404430604,Hotel Acuarium,Santo Domingo,Santo Domingo,,,75,route_known_chain_not_active,known_chain_name,RIU,likely_new_candidate,Q111884765,,,low,45,excluded_not_independent,route_to_branded_or_steward
way/406632312,Hotel Las Mercedes,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406641455,Hotel Discovery,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111884823,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/406647744,Hotel Odette Colonial,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406649855,Quinta Dominica,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406649862,Hodelpa Caribe Colonial,,,,,60,route_known_chain_not_active,known_chain_name,Hodelpa,likely_existing,Q111121543,,,low,45,excluded_not_independent,route_to_branded_or_steward
way/406664905,Hotel Palacio,Santo Domingo,Santo Domingo,https://www.hotel-palacio.com/,https://www.hotel-palacio.com/,100,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111414845,,,high,75,reconcile_legacy_census,link_not_insert
way/406678369,Doña Elvira,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111884831,,,medium,50,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/406786247,Paseo Colonial,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406786249,Island Life Backpackers Hostel,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111121540,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/406788867,Aparta hotel tiempo,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406814141,Hotel Navarro,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406814144,Motel Xiniua,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406835730,Hotel Altagracia,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406862579,Casino Napolitano,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884827,,,low,45,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406991569,Hotel Europa Boutique,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/406993692,Hotel Conde,,Santo Domingo,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q107040881,Santo Domingo,,medium,60,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407005629,Hotel La Pista,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/407006273,Hotel Duque de Wellington,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/407006274,Hotel El Navarro,,,,,70,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/407017172,Hotel Villa Capri,Boca Chica,Boca Chica,,,85,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884785,,,high,77,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407036915,Blues House,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/407043746,Hotel El Greco,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020302,,,low,45,needs_research,manual_or_secondary_source
way/407053188,Azzurra Aparta Hotel,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020303,,,high,77,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407061877,Villa Sans-Saucy,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407070409,Villa Elvis,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407070411,Villa Capri,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407075377,Calypso Beach Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020307,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407734431,Playa Marina,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407739619,Hotel Mango,Boca Chica,Boca Chica,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407741177,Hotel Riazor,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/407741181,Hotel La Casona,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020379,,,high,75,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407742566,Hotel Renacer,,Santo Domingo,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020376,Santo Domingo,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/407755736,Cabañas Imperial,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407755737,Horus Aparta Hotel,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407777544,Nuevo Hotel San Jose,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/407777781,Mira Mar,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/408013297,Hotel Noche de Travesura,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/408316180,El Principe,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/408316188,La Playa,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/408443500,Hotel Buenos Aires,Santiago de los Caballeros,Santiago de los Caballeros,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/408443503,Hotel Las Colinas,Santiago de los Caballeros,Santiago de los Caballeros,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/408451325,Hotel Villa Campo,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/408649164,Hotel Matum,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,Q111884804,,,medium,60,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/408715484,Villas Aparta Hotel,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/408730341,Hotel Caribeno,Santiago de los Caballeros,Santiago de los Caballeros,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/408753404,Iberostar,Santo Domingo,Santo Domingo,,,75,route_known_chain_not_active,known_chain_name,Iberostar,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/408774923,Ramada,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,reconcile_legacy_census,link_not_insert
way/408930486,Motel la Economia,André,André,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/409588717,GAVA hostel,Bavaro - Punta Cana,Bavaro - Punta Cana,https://www.facebook.com/pages/GAVA-hostel-Punta-Cana-Bavaro-Dominican-Republic/126310254216636?ref=hl,https://www.facebook.com/pages/GAVA-hostel-Punta-Cana-Bavaro-Dominican-Republic/126310254216636?ref=hl,100,steward_possible_branded,osm_brand_tag_not_in_active_dictionary,GAVA,likely_new_candidate,,,,,,excluded_not_independent,route_to_branded_or_steward
way/409588750,Hotel Conquistador,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/409597539,Hotel Los Jardiness,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020366,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/409872731,Micro Hotel,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020367,Santo Domingo,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/410064463,Queen Hotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/410312680,Centrun,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/410357299,Hotel Aladino,Santo Domingo,Santo Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q111884820,,,high,90,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/410364839,Hispañiola Hotel & Casino,Santa Domingo,Santa Domingo,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,Q111121547,,,none,20,reconcile_legacy_census,link_not_insert
way/410659819,Hotel Farolito,Santo Domingo Este,Santo Domingo Este,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/411455781,Hotel el Encuento,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411497495,Hotel Bohechio,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411505517,Hotel La Solusion,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411505521,Hotel Omar,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411734313,Hotel El Sol,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,needs_research,,,,,,needs_research,manual_or_secondary_source
way/411769609,Hotel Aloha Sol,Santiago,Santiago,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_existing,,,,,,reconcile_legacy_census,link_not_insert
way/411781544,Hotel Ahora,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411795151,La Fuente Del Placer,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411804452,Hotel Roma,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411818568,Hotel MI Cam Cam,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/411829861,Cabanas Heaven's,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412115789,Cabana El Paraiso,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412118145,Cabañas Turisticas Vega Real,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412160588,Roland Hotel,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412174508,Villa Verde,Villa Altagracia,Villa Altagracia,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/412477056,Galaxy Aparta Hotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412768374,Hotel Embajador,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412787474,Hotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412845223,Hotel El Tunel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/412852670,Hotel La Sonrisa,B,B,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/413385765,Cabañas Horny,Santo Domingo Este,Santo Domingo Este,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/413389795,Hotel Madre Vieja,San Cristóbal,San Cristóbal,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/413438539,Hotel el Subway,San Cristóbal,San Cristóbal,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/413442278,Hotel Internacional,,,,,55,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413701758,Hotel Saoco,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413957007,Hotel Zitro,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/413970591,Tin Vale Hotel,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413985303,Hotel Galaxia,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413985306,Hotel El Metro,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413985307,Hotel Mega,,,,,60,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,hard_case_no_website_no_city,webhound_candidate_after_wikidata
way/413993138,Hotel El Rey,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,Q112020281,,,medium,60,wikidata_matched_needs_website,official_site_lookup_or_webhound_hard_case
way/414021694,Hotel MiraSol,Santo Domingo Este,Santo Domingo Este,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414225247,Hotel Pegasus,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414225266,Hotel Con Parqueo La Potencia,Los Alcarrizos,Los Alcarrizos,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414258694,Hotel Familiar San Pedro,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
way/414258697,Hotel Real,La Vega,La Vega,,,75,independent_unaffiliated_candidate,no_active_brand_signal,,likely_new_candidate,,,,,,needs_research,manual_or_secondary_source
