airtableRecordId,sourceType,rawHotelName,rawCountry,rawCity,retentionRecommendation,qualityScore,classification,reasons,matchConfidence,promotionEligibility,promotionRecommendation
recwnQa7i7e20CXfq,osm,depto. 6,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnTCeOdu5RWk8Q,osm,Posada Familiar El Dorado,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnZjxmVQH6XLZ1,osm,Tecnohotel San Benito Beach,Mexico,Dzemul,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwndPamlIpfNgrP,osm,Suites Real,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnh1zYSPVuOkmp,osm,Hotel Portal del Altamira,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnlcTjTu58WjhM,osm,Pousada Estalagem da Serra,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnt7KFLV1f9chk,osm,Hotel Fiesta Inn,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwnvbDBiWZ8Wvwp,osm,Hotel NH Collection Bogotá WTC Royal,Colombia,Bogotá,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwnwJiBqIjq5Baq,osm,Hotel Voilà Londres,Chile,Santiago,keep_for_matching,80,keep_in_airtable,has brand,low,not_eligible,hold_low_confidence
recwo1uUKTCnYoHcE,osm,Hospedaje El Sol,Chile,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwo4oxjW15Ki4ZT,osm,Ensueño,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwo5GGJGg18ezSP,osm,Pousada Praia de Santo Antônio,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwo9PsXrKYToWmV,osm,Hotel Bariloche,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoHscLatJ5SfLj,osm,Nice Hotel,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoJWaAOjoARTQs,osm,Boroni Palace Hotel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recwoK892dpf66oii,osm,Hostel Casarão,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoMGTClVcLBSWC,osm,Momentos Hotel de Paso,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoPbrhKIvejpWN,osm,Hyatt Place Santiago/Vitacura,CL,Vitacura,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwoRJW9lV1DoOaI,osm,Taninul Hotel & Spa,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",low,not_eligible,hold_low_confidence
recwoWTiSZsv7h38Y,osm,Playa Praba,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoZMzH9rhjGEIB,osm,Vista del Pacifico,Costa Rica,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwoer0dGOi5E0BR,osm,Pousada Terramare,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwofXFt0Zx0a7ZL,osm,Residencial Naval II,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwoi8ch152gO4TH,osm,Villa Triacca Eco pousada,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwokVA7qmxUgjys,osm,Hotel Menorca,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwomCtCnhpLfQp9,osm,Hosteria Quinlata,Ecuador,,duplicate_review,80,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwooArftitdF9lA,osm,Hotel Colonial,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwossOXTq1EQy82,osm,Morph,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwowejeAaVOGmoi,osm,Hotel del Portal,Mexico,Puebla,keep_for_matching,70,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recwp1BLolL5L04Ab,osm,Avenida Riohacha,Colombia,"Riohacha, La Guajira",keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwp9KKKRG9Xz6mB,osm,Hostel Colina de Lluvia,Colombia,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwpOcouHPoC4cVp,osm,Hotel Continental Royal,Colombia,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwpV6bjx33t9CMM,osm,Cabañas Génesis,Ecuador,,keep_for_matching,75,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recwpn6XjCl9yHOZn,osm,Casa Recreo,Chile,Viña del Mar,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwprqrXbMo52jLk,osm,Pousada RaySol,Brazil,Porto Seguro,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwpzNzRnqE9VTQi,osm,Dali-Coom,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwq3chV7uzzFbwG,osm,Hotel & Suites Set Inn,Mexico,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwqEAFHCHepnNdW,osm,Hotel Atividade,Brazil,Taguatinga,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwqKK2us6XnupNv,osm,Comedor y Hospedaje El Pacú,Argentina,Santa Rita,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwqVw4F5HdNJ8Ne,osm,Hotel Amparito,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwqXUrEU6ZsEKuL,osm,Alpes Motel,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwqlSNd4j2HJJLy,osm,Hotel Itsmania,Honduras,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwqmyRRHkhoUSfU,osm,Hotel Excelsior,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwqoQ6krnbDjprn,osm,Mission Inn,Mexico,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwqphBCrgC5OcMJ,osm,Pampa Lodge,Chile,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recwqrbQ40JopLE2y,osm,Pousada Itacolomy,Brazil,Ouro Preto,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwqtvVH3qfATNCY,osm,Pousada dans bromélias,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwqu2FtKsRWgwMr,osm,Hotel Bragé,Brazil,Osório,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwr9H4x3dMsIDiH,osm,Morada de Paz,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwrAF9EF9BFScoh,osm,Capitán Suizo,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recwrJiHkva67R3bD,osm,Flia López Jaimes,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwrKcSuPmMY8dmf,osm,Hotel Villa Blanca Huatulco,Mexico,Bahias de Huatulco,keep_high_priority,95,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recwrV6yHgyKjgMBq,osm,9 Manantiales,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwrdpBBt8bwhRUu,osm,Hidden Paradise Lodge,Costa Rica,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwriXp44IPBM7v3,osm,Hotel Tropic Star Lodge,Panama,Puerto Piña,keep_for_matching,70,keep_in_airtable,quality score/tier (70),medium,not_eligible,hold_low_confidence
recwrq0Nw3KASBAcL,osm,Hotel y Centro Comercial Casa Blanca,Colombia,"Carrera 13 # 17-08, Barrio El Centro",keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwrr8uMmPJt56lp,osm,Emilia Hostal,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwrvewN0zcPkwwO,osm,Pousada Ecológica Gralha Azul,Brazil,,keep_high_priority,70,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwrw8jycGlJ8Ui0,osm,Las Toninas,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwrxeAVog26Ndtj,osm,Hostel La Chimba,Chile,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),low,not_eligible,hold_low_confidence
recwryTmqQJ4venZh,osm,Casa das Seringueiras,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwryiAcDHgtbuP1,osm,Hotel Frutos del lago,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recws0gjd3nDLz4IK,osm,Hotel San Fernando,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recws2WJwOEJ79m5g,osm,Casa Augustus,Ecuador,Quito,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwsCGgxrAjIGjmC,osm,Cabañas Nina - Pucón,CL,Pucón,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwsFvI2qhP3lNhs,osm,Hotel Villa Capri,Dominican Republic,Boca Chica,duplicate_review,80,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwsIkK9WKjo6RDZ,osm,Hostal San Pueblo,Mexico,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),low,not_eligible,hold_low_confidence
recwsRoLyePKNrZMl,osm,Refugio de Mar,Argentina,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwsUWF01VeNuLlF,osm,Cabinas Sanchez,Costa Rica,Quepos,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwsdn29mgAqMKaF,osm,Dos Mestres,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwsgaeBAZvcv3qE,osm,Monte Carlos,Panama,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwskFbjgbrOOJBV,osm,Les Jardins de Rio Boutique Hotel,Brazil,,keep_high_priority,80,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwso5oMuIvgjLff,osm,Pulmahue Hotel,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwstX3h3l1uaGqb,osm,Hotel Verde & Água,Brazil,Domingos Martins,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwt6wc5qB9Uo187,osm,Buenos Diaz,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwt7AhiEGcL3xYu,osm,hoteldoralplaza,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwtAJi6N8vZOdHy,osm,Pofirio rojas,Dominican Republic,,duplicate_review,65,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwtCDoBbDCXe9jx,osm,Hotel Casa Blanca,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwtK8IQLD0ZtvFS,osm,Miller's Guesthouse,Trinidad and Tobago,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwtUK84gVHFl0E7,osm,Hostería La Posta de los Colonos,Argentina,Villa La Angostura,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwtkRsAcpUGi9zH,osm,Motel Deseos,Colombia,Barranquilla,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwuAEwjWIDN43lJ,osm,Hotel Esfera,Mexico,Tulancingo,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwuFMbQR58Fbfca,osm,Hotel Posada Del Ángel,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwuHZyq3Wd2uCWH,osm,Casa Andina Standard – Miraflores San Antonio,Peru,Miraflores,duplicate_review,100,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwuK06htU0tnHha,osm,Hotel Delfin Playa Bejuco,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recwuL8utszOJxjYh,osm,Hotel Casa Aure,Chile,Santiago,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwuTme2oKfxH3M3,osm,Gran Hotel de Lago Shushufindi,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwuZQbGE8ihqXT1,osm,Pousada Azeveda,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwudtyxr6ESIabS,osm,Paraíso,Panama,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwugQYoSHOwWJFV,osm,Canto da Saracura,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwupfC4jV7pTXLe,osm,Singular Reforma,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwuw9EvUWh3h4O7,osm,Courtyard Escazú Marriott,Costa Rica,San Rafael,keep_for_matching,80,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recwuz65fO9xbUyp3,osm,Hotel Posada Isabel,Mexico,,keep_for_matching,75,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recwv6wcPj1nwetto,osm,CAMDEP KINO.,Mexico,"Nogales, Sonora",keep_for_matching,80,keep_in_airtable,has brand,none,not_eligible,hold_low_confidence
recwvF3NAdnM5y8ra,osm,Hotel Kolping,CL,Villarrica,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwvLsJreu8CP1ez,osm,Bariloche City Hotel,Argentina,San Carlos de Bariloche,keep_for_matching,70,keep_in_airtable,quality score/tier (70),low,not_eligible,hold_low_confidence
recwvPDhBGjvPKwdg,osm,Hostal Agua Marina,EC,Pedernales,keep_high_priority,95,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwvaYFp8pUIG1MZ,osm,Artesanos y Turistas,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwvc6Dt8D4gN7ZD,osm,Cabinas Monteverde,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwvhSDGuWrYf4yz,osm,Apu Wasi,Peru,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwvhlnkm9trB1fs,osm,Hotel La Mansion,Dominican Republic,,duplicate_review,55,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwvkf7Q0FUJ8Lhe,osm,Altura,Ecuador,Quito,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwvqSQDvFmj7WLP,osm,Diego de Almagro Aeropuerto,Chile,Pudahuel,duplicate_review,95,duplicate_review,duplicate_review retention or duplicate cluster,,,
recwvtljvhUzMyziU,osm,Hotel y Restaurante,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recww11m7KBeTMH3K,osm,La Luciernaga,Argentina,Corrientes,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwwFZPkrS73096a,osm,Motel delirios 767,Ecuador,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwwU5YhoIiVZjjL,osm,Agua Dorada Apart Hotel,Argentina,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwwXch389rTq51L,osm,Casa Moringa,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwwY13Vt12TEfZ2,osm,Centro Vacacional Chiminigagua (Canapro),Colombia,,keep_high_priority,70,keep_in_airtable,has website,none,not_eligible,hold_low_confidence
recwwY8rFuAacdyWv,osm,Hostal Terranova,Ecuador,Quito,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwwbuPOQ6xhYsOD,osm,House Park,AR,Santa Fe,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwwdDo3y7nQwGNO,osm,Hotel,Mexico,,enrich_next,55,keep_in_airtable,retention=enrich_next,none,not_eligible,hold_low_confidence
recwwiwFJql6G2LX5,osm,Hotel Amazon Experience,Brazil,Manacapuru,keep_for_matching,70,keep_in_airtable,quality score/tier (70),none,not_eligible,hold_low_confidence
recwwj0bLRfMLvAzd,osm,9 Degrees,Costa Rica,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwwm3AI1RD7qzxQ,osm,Villas de Trancoso,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwwnA2ksvLVBgOA,osm,Hotel Villas del Río,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwwndxPaae4wlCE,osm,Paraiso Eco Lodge,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwxBHvnejZQ8I95,osm,Hotel la perla llanera,Colombia,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwxM4bHJE0XIguS,osm,Hotel Petit Lafitte,Mexico,,low_priority_hold,55,high_confidence_match_keep,high-confidence legacy census backwards match,high,eligible_for_promotion,promote_after_review
recwxaYAOFLFnFKjJ,osm,Aqua Motel,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwxdifS2Eygj1pa,osm,Pousada do Carlos,Brazil,,keep_for_matching,65,keep_in_airtable,quality score/tier (65),none,not_eligible,hold_low_confidence
recwxhMrV8gHE5LQl,osm,Apart Hotel Tehuelche Natura,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwxnckdLizmcK18,osm,Hotel Car,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwxo1W1GEEABBNF,osm,La Casa de Otto,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwy3GtYPgKEcnAy,osm,Misión Fagnano,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwy83XOpR1gUm73,osm,The View,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwy9BKMk1zTJYM9,osm,Hotel San Gil Nómada,Colombia,San Gil,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
recwyBLIQxOO7DcZp,osm,Guiexoba.,Mexico,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyBZaqvPBjTQ0l,osm,Casa Patagónica,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyGXYO8ycLnfpz,osm,Smart Residence Flat,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyImr57U63oYyA,osm,Cabanas San Sebastian,Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyM7c0ImSLg8aR,osm,"La Casona, Viña Matetic",Chile,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyQukmYBj8zJlw,osm,15 de Mayo,Argentina,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",medium,not_eligible,hold_low_confidence
recwyTAYtBK3bvocR,osm,Hotel Avenida,Brazil,,low_priority_hold,55,export_to_raw_store_then_archive,"osm low_priority_hold without evidence, verified link, brand-directory overlap, website, phone, brand, city, or high legacy match",none,not_eligible,hold_low_confidence
recwyezv9o25jlR4z,osm,Azania Bungalow,Costa Rica,Talamanca,keep_for_matching,80,keep_in_airtable,quality score/tier (80),none,not_eligible,hold_low_confidence
